,index,product,category,sub_category,brand,sale_price,market_price,type,rating
74,806,Chandan Kesar Haldi Face Pack,Beauty & Hygiene,Hair Care,Vaadi,196.51,171.18,Face Care,
75,194,Breakfast Mix - Finger Millet Ragi Idli,Snacks & Branded Foods,Ready To Cook & Eat,Kohinoor,10.0,80.15,Breakfast & Snack Mixes,4.3
76,894,Nilgiri Green Tea - Yakuso Tulsi,Gourmet & World Food,Dairy & Cheese,Kapiva Ayurveda,396.09,556.77,International Cheese,4.0
77,201,"Power Pocket - Long Lasting Bathroom Fragrance, Berry Rush",Snacks & Branded Foods,Ready To Cook & Eat,Aer,17.25,49.98,Air Freshener,4.1
78,795,Cleanse Green Tea - Whole Leaf Loose Tea,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Happilo,236.25,269.74,Gourmet Tea & Tea Bags,3.9
79,883,Chia Seeds,Snacks & Branded Foods,"Mops, Brushes & Scrubs",Kohinoor,151.2,38.84,"Sunflower, Rice Bran Oil",4.0
80,848,"Hangable Dress Shaped Hand/Basin Towel - Cream, Bh-038 Crm",Beauty & Hygiene,Men's Grooming,Dettol,202.33,151.87,Bathing Accessories,3.9
81,861,Organic - Whole Wheat Ajwain Jaggery Teething Sticks,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Early Foods,213.62,438.63,Oats & Porridge,3.9
82,846,"Confeito Rainbow Vermicelli, Sprinkles",Beauty & Hygiene,Bath & Hand Wash,Puramate,198.64,68.65,"Baking, Cake Decorations",4.0
83,136,Coated Green Peas - Wasabi,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,81.09,16.32,Roasted Seeds & Nuts,4.1
84,908,Bombay Street Food Spice Blend,Gourmet & World Food,"Sauces, Spreads & Dips",Habanero,303.54,156.49,Men's Deodorants,
85,869,Original Deodorant For Women,Beauty & Hygiene,Hair Care,Dabur,270.11,288.68,Face & Body,4.1
86,901,Wonderz Milk Fruit N Milk - Mango,"Bakery, Cakes & Dairy",Dairy,Sunfeast,45.7,59.08,"Flavoured, Soya Milk",4.4
87,937,Nizami Hyderabadi Cuisine,Gourmet & World Food,Cooking & Baking Needs,Fresho Signature,130.53,204.74,Quinoa & Grains,3.9
88,809,"Energy Bars - Berry, 4+ Years, 100% Natural & Healthy",Snacks & Branded Foods,Breakfast Cereals,Timios,332.08,111.94,Granola & Cereal Bars,4.3
89,140,Instant Noodles - Soy & Vinegar,Beauty & Hygiene,Bath & Hand Wash,Koka,10.0,93.64,Imported Noodles,3.9
90,747,Pasta - 37B Penne Rigate,Gourmet & World Food,"Sauces, Spreads & Dips",Colavita,356.79,380.32,Health Drinks,
91,860,United Dreams Go Far Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,United Colors Of Benetton ,276.83,360.75,Eau De Toilette,4.0
92,875,Perfume - Youth Dew EDP Spray,"Kitchen, Garden & Pets",Pet Food & Accessories,Estee Lauder,286.99,438.5,Glassware,
93,162,Conditioner - Hair Repair,Beauty & Hygiene,Hair Care,Organic Harvest,312.37,358.99,Shampoo & Conditioner,4.4
94,300,Organic Basmati Rice/Basmati Akki - White,Beauty & Hygiene,Organic Staples,bb Royal,90.15,130.76,Hand Wash & Sanitizers,4.2
95,812,"Steel Spoon set - Ice cream, Monde","Kitchen, Garden & Pets",Crockery & Cutlery,Yera,306.17,329.16,Glassware,4.0
96,188,Ratnagiri Alphonso,Cleaning & Household,Fruit Juices & Drinks,bb Combo,158.23,98.92,Juices,
97,203,Potato Crisp Chips - Original,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",GoodDiet,55.97,118.74,Nachos & Chips,3.9
98,814,"Bathing Bar Soap - Germ Protection, Original",Beauty & Hygiene,Bath & Hand Wash,Gillette,176.86,96.02,Hand Wash & Sanitizers,4.0
99,871,Nutrition & Health Drink - Pista Badam,Gourmet & World Food,Baby Food & Formula,Complan,305.44,154.0,Baby Wipes,4.2
100,808,"Oregano - Organic, USDA Certified",Gourmet & World Food,"Atta, Flours & Sooji",Geo-Fresh,89.88,65.66,Imported Noodles,4.4
101,965,"Clothes Storage Laundry Bag - Text Printed, Blue, BB-549",Cleaning & Household,Bins & Bathroom Ware,Nakoda,325.67,255.09,Buckets & Mugs,4.3
102,913,Express Shine Sponge - Black,Snacks & Branded Foods,Snacks & Namkeen,Kiwi,117.48,41.12,Herbs & Seasoning,4.3
103,309,Ready Masala - Kashmiri Meat,"Foodgrains, Oil & Masala",Masalas & Spices,PRISTINE,69.79,76.67,Blended Masalas,4.4
104,208,Body Massage Oil - Energising,Beauty & Hygiene,Hair Care,Kaya Clinic,786.05,928.16,Face Care,
105,220,Organic Idly Podi - Ginger,Snacks & Branded Foods,Ready To Cook & Eat,Aaha Oho,81.49,60.41,Breakfast & Snack Mixes,3.9
106,166,Chef Curated Marinade Pahadi,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,122.04,188.63,Powdered Spices,4.4
107,971,Chyawan Fit Sugarfree Chyawanprash - Natural Immunity Booster,Beauty & Hygiene,Bath & Hand Wash,Soulflower,300.96,228.47,Supplements & Proteins,3.9
108,142,Mix - Rava Dosai,Snacks & Branded Foods,Ready To Cook & Eat,bb Royal,126.92,10.0,Organic Masalas & Spices,4.2
109,790,Pomace Olive Oil,Baby Care,Oils & Vinegar,Teamonk,345.51,842.01,Exotic & Flavoured Tea,4.0
110,917,Sylvana Shot Glass Tumbler,Beauty & Hygiene,Storage & Accessories,Iveo ,992.23,942.24,Pet Meals & Treats,3.9
111,900,Organic Elicoidali Pasta,Gourmet & World Food,Cooking & Baking Needs,Cafe Junyali,168.72,164.61,"Curry Paste, Coconut Milk",3.9
112,85,For Man Eau De Toilette,Beauty & Hygiene,Fragrances & Deos,FNS,1189.99,937.24,Eau De Parfum,3.9
113,808,"Deccan Gold - Premium Filter Coffee, 80:20 Blend",Snacks & Branded Foods,Chocolates & Candies,PRISTINE,10.74,29.67,Chocolates,4.4
114,847,School/Stationery Kit,Cleaning & Household,Bins & Bathroom Ware,PRISTINE,10.0,344.39,"Utensil Scrub-Pad, Glove",4.2
115,788,Medium Prawns,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Dabur,235.32,397.36,Men's Deodorants,3.9
116,176,Ready Masala - Kashmiri Meat,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,33.52,10.95,Blended Masalas,4.1
117,186,Cloth Clip,Baby Care,Drinks & Beverages,Reliance,349.57,368.3,"Hangers, Clips & Rope",4.0
118,255,Storage/Lunch Steel Container with PP Lid - Red,"Kitchen, Garden & Pets",Steel Utensils,BB Home,267.95,315.45,Containers Sets,3.9
119,213,Pacific Steel Insulated Vacuum Flask,"Kitchen, Garden & Pets",Steel Utensils,BB Home,239.95,432.08,Gourmet Juices & Drinks,
120,837,Dog Supplement - Absolute Calcium Tablet,"Kitchen, Garden & Pets",Pet Food & Accessories,BB Home,402.96,326.25,Gourmet Tea & Tea Bags,
121,168,Purifying Neem Face Wash,Beauty & Hygiene,Health & Medicine,Dabur,60.41,108.67,Face Care,4.3
122,931,"Anti Viral & Anti Pollution N95 Face Mask - Tesu, Large, Assorted",Beauty & Hygiene,Fragrances & Deos,Airific,466.97,600.12,Eau De Toilette,4.0
123,283,Milk Boiler - Aluminium,"Kitchen, Garden & Pets",Storage & Accessories,DP,355.14,146.91,Cook And Serve,4.0
124,85,"Stainless Steel Storage Lunch Container - Flat, Carry Snack Pack","Kitchen, Garden & Pets",Steel Utensils,Ramson,153.02,217.34,Steel Storage Containers,3.8
125,920,Andhra Special Allam/Ginger Pickle,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Kohinoor,73.24,68.4,Dust Cloth & Wipes,4.2
126,774,Cleaner - Jewelery,Cleaning & Household,All Purpose Cleaners,Runaway,246.54,243.08,Floor & Other Cleaners,3.7
127,1000,X-Tenso Care Straight Masque,Beauty & Hygiene,Hair Care,Soulflower,180.03,207.58,Face Care,
128,263,Yellow Balm,Snacks & Branded Foods,Ready To Cook & Eat,GoodDiet,78.5,266.34,Breakfast & Snack Mixes,3.9
129,819,Milk power Frappe Milkshake - Belgian Chocolate,"Foodgrains, Oil & Masala",Masalas & Spices,Sunfeast,49.26,116.33,"Flavoured, Soya Milk",4.3
130,123,Chutney - Sweet Mango Sliced (without Garlic),Snacks & Branded Foods,Snacks & Namkeen,Priya,100.74,57.36,Namkeen & Savoury Snacks,4.4
131,873,Dressing - Creamy Caesar,Gourmet & World Food,"Sauces, Spreads & Dips",Dettol,131.39,115.53,Salad Dressings,4.1
132,785,Stainless Steel Water Bottle - Red BB 508,Beauty & Hygiene,Storage & Accessories,BB Home,279.03,473.06,Water & Fridge Bottles,
133,858,Gold Caramel Candy,Snacks & Branded Foods,Chocolates & Candies,Amul,101.27,61.18,"Flavoured, Soya Milk",4.3
134,842,Svachh DLX Alpha Steel Outer Lid Pressure Cooker (20247),"Kitchen, Garden & Pets",Cookware & Non Stick,Prestige,1901.42,362.8,Pressure Cookers,3.6
135,700,Xanthan Gum,Gourmet & World Food,Chocolates & Biscuits,Dettol,95.69,234.33,"Cookies, Biscotti, Wafer",4.2
136,90,Marvel Avengers Small 304 Stainless Steel Lunch Box/Tiffin Box - HMHTLB 73357-AV,Beauty & Hygiene,Storage & Accessories,DP,204.67,126.98,Water & Fridge Bottles,3.9
137,1000,Biofluence Therapeutic Shampoo,Beauty & Hygiene,Fragrances & Deos,Soulflower,231.48,399.0,Shampoo & Conditioner,4.3
138,213,Refined Oil - Rice Bran (Natural Oryzanol & Vitamin E),"Foodgrains, Oil & Masala","Snacks, Dry Fruits, Nuts",bb Combo,131.01,112.95,"Sunflower, Rice Bran Oil",3.9
139,28,Chips - Topica,Snacks & Branded Foods,Ready To Cook & Eat,Sanjay ,138.35,14.69,Chips & Corn Snacks,4.2
140,989,Steel Belly Shape Storage Dabba/ Container Set With PP Lid - Silver & Blue,"Kitchen, Garden & Pets",Steel Utensils,BB Home,307.8,343.67,Steel Storage Containers,3.9
141,237,Mousepad With Gel & Wrist Support,"Kitchen, Garden & Pets",Drinks & Beverages,DP,158.54,381.31,Electronic Accessories,4.0
142,858,Nutrition & Health Drink - Pista Badam,Gourmet & World Food,"Sauces, Spreads & Dips",Urban Platter,331.04,137.3,Health Drinks,3.9
143,976,Raw Chia Basil Seeds,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Happilo,84.24,125.18,"Healthy, Baked Snacks",
144,200,Dog Supplement - Absolute Calcium Tablet,"Kitchen, Garden & Pets",Storage & Accessories,Cello,209.16,662.47,Pet Meals & Treats,
145,852,Olive Oil - Classic,Gourmet & World Food,Oils & Vinegar,La Espanola,4167.58,4834.97,Flavoured & Other Oils,
146,838,Organic - Green Peas/Ona Batani,Beauty & Hygiene,Organic Staples,bb Royal,179.61,116.83,Shaving Care,3.9
147,909,Singhara Atta - Gluten Free,Gourmet & World Food,"Atta, Flours & Sooji",Geo-Fresh,28.64,153.37,Cooking Pastes,4.3
148,857,Masala - Pav Bhaji,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,65.66,78.97,Blended Masalas,4.3
149,171,Non Scratch Sponge,Snacks & Branded Foods,"Mops, Brushes & Scrubs",Scotch brite,95.14,39.57,"Pen, Pencils",4.2
150,39,Shikakai - Amla and Bhringraj,Beauty & Hygiene,Ready To Cook & Eat,Godrej,85.4,170.42,Bathing Bars & Soaps,4.0
151,167,Aeda Glycerine Bathing Bar - Natural Green,"Foodgrains, Oil & Masala",Masalas & Spices,K.P. Namboodiris,94.35,65.19,Blended Masalas,4.3
152,256,"Hair Fall Control Kit - Oil, Shampoo & Serum",Beauty & Hygiene,Hair Care,Dr Batra's ,163.49,468.76,Shampoo & Conditioner,4.4
153,219,Fields Of Gold Organic Foxtail Millet,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",PRISTINE,10.0,10.0,Instant Noodles,4.3
154,939,"Padded Lead - 1 inch, Blue Colour",Beauty & Hygiene,Storage & Accessories,Glenand,1375.03,1302.8,Pet Meals & Treats,
155,814,Water & Juice Glass - Long,Beauty & Hygiene,Drinks & Beverages,Iveo ,859.06,714.23,Eau De Toilette,
156,818,Peanut Brittle - With Jaggery,Gourmet & World Food,Chocolates & Biscuits,Murginns,188.66,162.4,"Luxury Chocolates, Gifts",4.0
157,972,"Shot Body Spray - Gold, Passion",Beauty & Hygiene,Hair Care,Layerr,131.4,158.63,Shampoo & Conditioner,4.3
158,892,Coriander Powder,Snacks & Branded Foods,Masalas & Spices,Orika,27.06,38.91,Powdered Spices,4.3
159,286,Bio Renew White Strawberry & Sweet Mint Conditioner,Beauty & Hygiene,Hair Care,Herbal Essence,152.31,291.01,Shampoo & Conditioner,5.0
160,237,Madrid - Dessert Spoons,"Kitchen, Garden & Pets",Fragrances & Deos,FNS,1610.56,4090.3,Pet Meals & Treats,3.9
161,797,"Loofah/Sponge Scrubber/Body - Pink, BH-064D PNK",Gourmet & World Food,Health & Medicine,BB Home,194.18,428.83,Containers Sets,
162,904,"Hangable Dress Shaped Hand/Basin Towel - Cream, Bh-038 Crm",Beauty & Hygiene,Health & Medicine,BB Home,147.53,248.97,Men's Deodorants,
163,338,"Finger Brush For Kids - Blue, Ultra Soft",Beauty & Hygiene,Bath & Hand Wash,Colgate,87.95,10.0,Toothpaste,4.3
164,75,Fructis Serum - Long & Strong,Beauty & Hygiene,Hair Care,Himalaya,257.02,54.56,Face Care,4.2
165,810,Chilli Flakes,Snacks & Branded Foods,Masalas & Spices,Bechef,59.31,69.81,Chocolates,4.3
166,155,Luna Water/Juice/Whisky Tumbler,Beauty & Hygiene,Storage & Accessories,Iveo ,287.07,406.31,Glassware,3.9
167,795,Ramen Noodle Soup - Kimchi,Cleaning & Household,Fresheners & Repellents,Dettol,96.24,59.58,Air Freshener,4.1
168,18,Organic Kala Chana,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,39.47,24.04,Organic Masalas & Spices,3.9
169,128,Wonderz Milk Fruit N Milk - Mango,Snacks & Branded Foods,Dairy,Dukes,69.94,10.0,"Flavoured, Soya Milk",4.2
170,129,Stainless Steel Airtight Storage Container - SL-1401,"Kitchen, Garden & Pets",Steel Utensils,Asian,147.98,366.85,Steel Storage Containers,3.5
171,185,"Ready Mix - Kheer, Vermicelli","Foodgrains, Oil & Masala",Masalas & Spices,Orika,60.56,60.41,Blended Masalas,4.3
172,84,"100% Whey Protein, Rich Chocolate",Beauty & Hygiene,Storage & Accessories,Soulflower,308.17,232.1,Face Care,4.3
173,785,Elegant Fruit Center Filled Choco Assortment,Gourmet & World Food,Cooking & Baking Needs,Murginns,47.08,217.08,"Marshmallow, Candy, Jelly",3.9
174,809,Glass Water/Juice Tumbler - Summer,"Kitchen, Garden & Pets",Crockery & Cutlery,Yera,390.15,1075.41,Glassware,3.8
175,915,"Pure Maple Syrup - Product Of Canada, Grade A, Robust Taste","Kitchen, Garden & Pets",Cookware & Non Stick,Nelson Honey,411.02,469.79,Dinner Sets,
176,367,Chipotle Pepper Sauce,Gourmet & World Food,Cooking & Baking Needs,Tabasco,330.07,356.32,Face Masks & Safety Gears,4.0
177,920,Brightening Booster Orange Shower Gel,Beauty & Hygiene,Bath & Hand Wash,Dabur,78.64,202.44,Men's Deodorants,4.2
178,775,Nikhaar Hair Removal Cream For All Skin Types,Beauty & Hygiene,Feminine Hygiene,Veet,160.76,101.61,Bathing Bars & Soaps,4.0
179,759,Masala Oats - Veggie Twist,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Cafe Junyali,172.47,111.83,Oats & Porridge,3.9
180,896,Non Scratch Sponge,Snacks & Branded Foods,Masalas & Spices,Sunfeast,10.0,38.46,"Utensil Scrub-Pad, Glove",4.4
181,798,Coriander Powder,Snacks & Branded Foods,Masalas & Spices,Double Horse,67.43,113.0,Powdered Spices,4.4
182,898,"Oregano - Organic, USDA Certified",Gourmet & World Food,Chocolates & Biscuits,Dettol,130.88,48.65,Imported Noodles,4.5
183,756,"Pork - Mortadella with Olives, Sliced",Gourmet & World Food,Drinks & Beverages,Fresho Signature,221.55,411.82,Pork & Ham,
184,561,Impress Concentrated Perfume Free From Alcohol For Male,Beauty & Hygiene,Skin Care,Ajmal,622.85,1056.82,Attar,
185,183,Chocolate Flavoured Lubes,"Kitchen, Garden & Pets",Kitchen Accessories,BB Home,129.55,300.98,Containers Sets,3.4
186,90,Ready Masala - Kashmiri Meat,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,30.28,10.0,Blended Masalas,4.4
187,699,My Dream For Him - Perfumed Deodorant Natural Spray,Beauty & Hygiene,Skin Care,Dabur,242.67,221.96,Face Care,4.0
188,877,Chunky Salsa - Mild,Gourmet & World Food,"Sauces, Spreads & Dips",Dettol,171.74,167.05,Men's Deodorants,
189,118,Basmati Rice/Basmati Akki - Rozana Super 90,Cleaning & Household,Rice & Rice Products,bb Combo,62.4,149.94,Basmati Rice,
