,index,product,category,sub_category,brand,sale_price,market_price,type,rating
13,112,"Kitchen Cleaning/Dusting Microfibre Cloth - Red & Grey, G130064RG",Gourmet & World Food,Cooking & Baking Needs,TrueNature,503.96,306.85,Granola & Cereal Bars,
14,391,Elegant Fruit Center Filled Choco Assortment,"Kitchen, Garden & Pets",Storage & Accessories,Engage,49.82,122.6,"Healthy, Baked Snacks",
15,704,Colour Catcher Sheets,Beverages,Tinned & Processed Food,Ocean,579.08,3251.69,Pet Collars & Leashes,
16,676,Plain Green Olives,"Kitchen, Garden & Pets","Spreads, Sauces, Ketchup",bb Popular,488.26,526.36,Kitchen Tools & Other Accessories,3.8
17,30,Pure Shilajit - Resin Form,Gourmet & World Food,Snacks & Namkeen,Brylcreem,153.0,176.47,"Cut Fruit, Tender Coconut",
18,322,"Basmati Rice Mini Mogra, Broken/Tukda 5 Kg + Wheat Flour (Chakki Atta) 10 Kg","Foodgrains, Oil & Masala",Pickles & Chutney,Grandma Singletons,164.84,126.67,Baby Food,
19,652,Channa Masala,Gourmet & World Food,Baby Accessories,Eastern,80.3,161.16,Flours & Pre-Mixes,5.0
20,842,"Toothpaste - Whitening, Cavity Protection, 150 G","Kitchen, Garden & Pets","Spreads, Sauces, Ketchup",Red Hunt,120.52,401.04,Hair & Scalp Treatment,4.4
21,106,Dark Fantasy - Choco Fills Biscuits - Cookies,Gourmet & World Food,All Purpose Cleaners,Aaha Oho,184.97,271.64,"Luxury Chocolates, Gifts",
22,616,Frappuccino - Coffee,"Kitchen, Garden & Pets",All Purpose Cleaners,Gillette,582.8,1172.39,Hand Wash & Sanitizers,
23,507,Heavy Starch - Lemon Fresh Scent,Gourmet & World Food,Storage & Accessories,Sapphire,46.46,51.68,Hair Oil & Serum,1.8
24,276,"Hair Fall Control Kit - Oil, Shampoo & Serum",Beauty & Hygiene,"Health Drink, Supplement",Graminway,1049.05,2380.45,Eau De Toilette,
25,16,Cotton Mop With Telescopic Handle 150 Cm,"Eggs, Meat & Fish",Frozen Veggies & Snacks,Doms,86.22,122.98,Ghee & Vanaspati,
26,151,Lemon - Organically Grown,Cleaning & Household,"Sauces, Spreads & Dips",Soulflower,50.76,114.69,Water & Fridge Bottles,4.0
27,785,Brazil - Single Origin Dark Chocolate,Gourmet & World Food,All Purpose Cleaners,Kerala Ayurveda,1104.27,1697.32,Instant Noodles,
28,637,100% Melamine 3D Soup Spoon - Blue,"Foodgrains, Oil & Masala",Skin Care,Swa Artisanal Syrups,84.23,103.61,Muffins & Cup Cakes,4.2
29,404,Bread - Fruit,"Kitchen, Garden & Pets",Snacks & Namkeen,The Baker's Dozen,81.1,90.32,Green Tea,4.4
30,789,"100% Whey Protein, Rich Chocolate",Beauty & Hygiene,Skin Care,Laopala Diva,175.2,405.64,Exotic Vegetables,4.2
31,72,The Original Kashaya - Caffeine Free,"Kitchen, Garden & Pets",Masalas & Spices,Kelloggs,437.71,501.82,Glassware,
32,768,Channa Masala,Beauty & Hygiene,Health & Medicine,Big Sams,13.24,390.79,Eau De Toilette,
33,676,Roasted Sunflower Pumpkin & Flax Seeds,Cleaning & Household,"Noodle, Pasta, Vermicelli",Catch,143.87,53.66,Intimate Wash & Care,
34,816,Organic Basmati Rice/Basmati Akki - White,Gourmet & World Food,Cookware & Non Stick,Klassic,514.53,306.93,Cocktail Mixes,5.0
35,105,"Padded Lead - 1 inch, Blue Colour","Kitchen, Garden & Pets",Cooking & Baking Needs,Sunfeast,75.46,113.17,Bathing Accessories,
36,605,Muesli - Gluten Free,Snacks & Branded Foods,Car & Shoe Care,Real,236.79,1093.15,Imported Cleaners,
37,713,Bodylicious Deodorant Spray - Mate (For Men),Beauty & Hygiene,Indian Mithai,BB Home,1472.58,396.51,Thai & Asian Sauces,
38,489,Sesame Chikki,Gourmet & World Food,Skin Care,Meghdoot,442.59,588.58,Breakfast & Snack Mixes,3.7
39,688,Topp Up Milk - Elaichi,Gourmet & World Food,Chocolates & Biscuits,DP,81.17,143.04,"Pure, Pomace Olive Oil",4.3
40,310,Shishu Taila - For Healthy Skin & Stronger Bones,"Foodgrains, Oil & Masala",Men's Grooming,ACT II,114.66,216.9,Lunch Boxes,4.3
41,518,Pimple Clear & Germ Removal Face Wash,Snacks & Branded Foods,Pet Food & Accessories,Super Saver,39.43,91.07,Cream Biscuits & Wafers,3.5
42,313,Fevicryl - Pearl Kit,"Kitchen, Garden & Pets",Feeding & Nursing,Fresho,129.84,141.99,Body Care,
43,465,Evening Primrose Oil - Vegetarian Capsule (500 mg),Gourmet & World Food,Drinks & Beverages,Sancha,478.3,579.87,Shaving Care,5.0
44,136,"Kitchen Cleaning/Dusting Microfibre Cloth - Red & Grey, G130064RG",Fruits & Vegetables,Fresh Vegetables,Happilo,76.77,28.31,Nachos & Chips,
45,831,Nomarks - Antimarks Soap For Normal Skin,"Kitchen, Garden & Pets",Ready To Cook & Eat,Aaha Oho,211.14,291.03,Eau De Toilette,
46,987,My Dream For Him - Perfumed Deodorant Natural Spray,Gourmet & World Food,Fragrances & Deos,Batter Box,119.29,291.18,"Bakery Biscuits, Cookies",5.0
47,168,Onion - Rings,Beauty & Hygiene,Skin Care,Pasabahce,211.39,430.63,Men's Deodorants,4.4
48,928,"Steel Storage/Lunch Container- No.1, Blue, Klip It","Kitchen, Garden & Pets",Steel Utensils,Signoraware,1106.68,587.55,Coffee & Pre-Mix,
49,775,Olive Oil - Classic,Gourmet & World Food,Bath & Hand Wash,Glenand,116.12,325.68,"Organic Rice, Other Rice",4.0
50,457,For Man Eau De Toilette,"Kitchen, Garden & Pets",Exotic Fruits & Veggies,bb Royal,164.56,451.54,Blended Masalas,
51,970,"Graphene Anion Day Use, L","Kitchen, Garden & Pets",Frozen Veggies & Snacks,Comfort,83.91,278.1,Eau De Toilette,5.0
52,540,Ylang Ylang Essential Oil,Snacks & Branded Foods,Breakfast Cereals,Treo,229.85,113.56,Hair Color,
53,891,Madras Sambar Powder,"Kitchen, Garden & Pets",Feminine Hygiene,Colgate,207.4,381.16,"Hangers, Clips & Rope",
54,601,"Garbage Bags - Compostable, 100% Corn Starch, Large, Green, Mono-Carton(24x32 Inches)",Snacks & Branded Foods,Masalas & Spices,Iveo ,641.14,184.75,Containers Sets,
55,326,Green Stuffed Hot Pepper Pickle,Fruits & Vegetables,Health & Medicine,Shahnaz Husain,22.43,62.64,Imported Soups,4.5
56,36,Smooth Skin Oil - For Dry Skin,Gourmet & World Food,Ready To Cook & Eat,Organic Tattva,40.64,152.08,Air Freshener,
57,276,Original Deodorant For Women,Gourmet & World Food,Organic Staples,Aaha Oho,164.25,57.96,"Healthy, Baked Snacks",
58,346,"Basmati Rice Mini Mogra, Broken/Tukda 5 Kg + Wheat Flour (Chakki Atta) 10 Kg",Beauty & Hygiene,Indian Mithai,Clorox,96.72,88.31,Juices,
59,837,"Man-In-Charge - Aqua Blue, Eau De Parfum",Beauty & Hygiene,Indian Mithai,Smith & Jones,249.37,1971.53,Dishwash Bars & Powders,
60,143,"Coco Oval Basket With Lid - Medium, Assorted Colour",Beauty & Hygiene,Steel Utensils,Pears,232.47,137.76,Supplements & Proteins,4.3
61,125,Sorghum Rava/ Semolina,Beverages,Cereals & Breakfast,Fresho,341.66,106.81,Shaving Care,
62,759,Pet Food - Variety Stix,Cleaning & Household,"Snacks, Dry Fruits, Nuts",Meghdoot,242.16,681.11,Pastas & Spaghetti,
63,255,Cow Ghee/Tuppa,Gourmet & World Food,Drinks & Beverages,Medimix,271.87,352.89,Roasted Seeds & Nuts,3.9
64,768,Edam Ball Cheese - Diced,"Kitchen, Garden & Pets",Storage & Accessories,Pepsodent,316.21,419.22,Cut & Peeled Veggies,
65,149,Glass Water Bottle - Aquaria Organic Purple,Fruits & Vegetables,Skin Care,Runaway,355.43,95.51,Other Veg Pickle,
66,828,Svachh Nakshtra Steel Inner Lid Pressure Cooker (20257),Cleaning & Household,Bath & Hand Wash,Crompton,722.24,1065.46,"Pure, Pomace Olive Oil",
67,974,Thyme,Beauty & Hygiene,Skin Care,INATUR ,189.13,519.12,Aromatherapy,
68,232,"Wood - Centre Filled Bar Infused With Dark Mousse, Cinnamon & Coffee","Kitchen, Garden & Pets",Kitchen Accessories,Iveo ,341.95,513.29,Supplements & Proteins,
69,84,Avida 3-in-1 Semi Economy Pouch -  FG01248,Beauty & Hygiene,Crockery & Cutlery,Maharishi Ayurveda ,38.55,78.1,Blended Masalas,4.3
70,705,Royce Premium High Quality Pedal Plastic Dustbin / Garbage Bin - Blue,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Kaya Clinic,88.09,209.33,Toothpaste,
71,861,Insulated Hot Fresh Casserole For Roti/Chapati - White,"Kitchen, Garden & Pets",Organic Staples,Sapphire,65.34,424.99,Other Dry Fruits,
72,421,Papad - Special Punjabi Masala,Cleaning & Household,Baby Bath & Hygiene,Gillette,153.67,44.05,"Olive, Jalapeno, Gherkin",
73,855,Small Jars Set With Printed Lids,Cleaning & Household,Appliances & Electricals,Happilo,240.48,166.0,"Hangers, Clips & Rope",
74,403,"Garbage Bags - Compostable, 100% Corn Starch, Large, Green, Mono-Carton(24x32 Inches)","Foodgrains, Oil & Masala",Storage & Accessories,BodyHerbals,149.37,135.65,Balsamic & Cider Vinegar,
75,917,Active Fresh Gel Toothpaste,"Kitchen, Garden & Pets",Cooking & Baking Needs,Organic Tattva,10.0,199.59,Roasted Seeds & Nuts,
76,620,"Glass Matt Finish Bottle With Plastic Cap - Blue, BB1324","Kitchen, Garden & Pets",Crockery & Cutlery,Soft Touch,201.9,286.18,Imported Noodles,
77,565,Manuka Honey Multifloral,Beauty & Hygiene,Bath & Hand Wash,Lacto Calamine,112.77,150.06,Shampoo & Conditioner,
78,108,Coconut Braker - Big,Fruits & Vegetables,Fresh Vegetables,JOYO,123.99,198.84,Disinfectant Spray & Cleaners,
79,938,Sesame Oil - Cold Pressed,Gourmet & World Food,Health & Medicine,Ratan,305.49,287.76,Namkeen & Savoury Snacks,4.0
80,438,"Bathing Bar Soap - Germ Protection, Original",Baby Care,Edible Oils & Ghee,Huggies,239.21,211.83,"Mops, Wipers",4.3
81,279,Charminar Basmati Rice/Basmati Akki - Select,Baby Care,Energy & Soft Drinks,Purix,188.55,679.19,"Olive, Jalapeno, Gherkin",
82,696,UV Away Moist Jumbo Sun Block,"Kitchen, Garden & Pets",Hair Care,Jiva Ayurveda,204.69,295.7,Water & Fridge Bottles,
83,519,Conditioner - Hair Repair,Beverages,Ready To Cook & Eat,Tata Tea,119.19,1146.98,Pet Meals & Treats,
84,289,Himalayan Raw Apple Cider Vinegar,Snacks & Branded Foods,Bins & Bathroom Ware,Akshayakalpa,272.48,724.39,Green Tea,3.8
85,172,Dressing - Creamy Caesar,Beauty & Hygiene,Fragrances & Deos,Colgate,389.08,686.29,Mustard & Cheese Sauces,
86,363,Pre Shave Foam - Classic Sensitive Skin,"Kitchen, Garden & Pets",Bath & Hand Wash,Dettol,300.1,234.5,Lunch Boxes,
87,474,Perfume - Youth Dew EDP Spray,Cleaning & Household,Skin Care,NaturoBell,117.45,89.36,Herbs & Seasoning,4.2
88,958,Mousepad With Gel & Wrist Support,Gourmet & World Food,Oral Care,Sapphire,190.73,47.73,"Pure, Pomace Olive Oil",
89,815,Borosilicate Glass Round Container With Lid - Green,Cleaning & Household,"Mops, Brushes & Scrubs",G.D ,396.05,669.2,Shower Gel & Body Wash,4.1
90,662,Gulabari Moisturising Cold Cream,Fruits & Vegetables,Organic Staples,Atish ,216.26,198.86,"Pure, Pomace Olive Oil",
91,191,Cleanse Green Tea - Whole Leaf Loose Tea,"Bakery, Cakes & Dairy",Skin Care,BB Home,263.85,192.24,Lip Care,4.1
92,634,Soothing Cucumber Facial Scrub With Apricot Seeds,Snacks & Branded Foods,All Purpose Cleaners,So Sweet,297.36,220.69,International Cheese,
93,529,Complete Detergent Washing Powder,Beauty & Hygiene,Dry Fruits,La Espanola,20.55,43.77,Vinegar,2.8
94,687,Premium Flat Square Plastic Container Set - Blue,Snacks & Branded Foods,"Sauces, Spreads & Dips",Schar,269.52,168.48,"Scissor, Glue & Tape",
95,911,Lip Butter - Rose,"Kitchen, Garden & Pets",Health & Medicine,Sapphire,790.56,797.37,Organic Masalas & Spices,3.9
96,317,Stainless Steel Water Bottle - Red BB 508,"Eggs, Meat & Fish",Frozen Veggies & Snacks,Patanjali,340.31,198.46,"Bakery Biscuits, Cookies",
97,621,Brass Karpoor Arti - No.2,Beauty & Hygiene,Frozen Veggies & Snacks,NOCD,174.66,291.23,Chicken Sausages,4.1
98,500,Greek Yogurt Smoothie - Strawberry,Beauty & Hygiene,Gourmet Breads,Hm International,126.5,590.13,Tampons & Menstrual Cups,
99,876,Pure & Gentle Face Wash,Beauty & Hygiene,Skin Care,Habit,785.43,705.14,Namkeen & Savoury Snacks,
100,837,Mix - Rava Dosai,"Kitchen, Garden & Pets",Health & Medicine,BB Home,234.02,208.77,Breakfast & Snack Mixes,
101,997,Premium International Healthy Nutmix - Value Pack,Cleaning & Household,Cereals & Breakfast,Dairy Craft,107.39,269.05,Cheese,
102,659,Dairy Milk Black Forest - Imported,"Foodgrains, Oil & Masala",Organic Staples,Engage,163.45,187.17,Women's Deodorants,4.3
103,886,OvenOrg Multi Millet Rusk,"Kitchen, Garden & Pets",Bins & Bathroom Ware,Eastern,2169.13,2638.95,"Baking, Cake Decorations",
104,810,"Steel Deep Dabba/Storage Container - No. 14, Plain","Foodgrains, Oil & Masala",Men's Grooming,Excel Plus,173.28,489.65,CFL & Led Bulbs,
105,294,Instaglow Oxygen Bleach,Beauty & Hygiene,Skin Care,bb Royal,103.8,402.46,Chikki & Gajjak,4.4
106,728,Pet Selo Container Set - Silver,Snacks & Branded Foods,Chocolates & Candies,Krosno - Europe,19.71,28.06,Eyes,4.3
107,448,Jack Fruit Chips,Gourmet & World Food,Oral Care,Hawkins,21.77,17.35,Shampoo & Conditioner,4.6
108,30,Organic Cold Pressed Virgin Coconut Oil,Snacks & Branded Foods,Chocolates & Candies,Montanini,136.16,548.96,"Cookies, Biscotti, Wafer",4.3
109,391,Coriander Powder,"Kitchen, Garden & Pets",Cooking & Baking Needs,bb Royal,207.77,382.26,Water & Fridge Bottles,
110,82,Toilet Cleaner Clinging Bleach Gel,Gourmet & World Food,Fragrances & Deos,Fresho,533.74,519.39,Lunch Boxes,
111,633,Frozen - Mixed Vegetables,Snacks & Branded Foods,Fish & Seafood,Miaow Miaow,279.75,176.83,"Baking, Cake Decorations",
112,424,Organic Tamarind/Hunisehannu,"Kitchen, Garden & Pets",Health & Medicine,Soulflower,246.75,564.77,Men's Deodorants,
113,147,Painting Kit,"Eggs, Meat & Fish",Fresh Fruits,Drools,370.79,900.97,Organic Dals & Pulses,
114,657,Painting Kit,"Foodgrains, Oil & Masala","Pasta, Soup & Noodles",Weikfield,145.11,220.26,Indian & Exotic Herbs,4.0
115,409,"Harippa Roasted Seeds - Pumpkin, Cheesy Onion",Gourmet & World Food,Cooking & Baking Needs,Jeva,2338.7,3114.82,Cream Biscuits & Wafers,3.9
116,668,Ultra Protect Spray,Beauty & Hygiene,Health & Medicine,Beeta,232.5,243.75,Face Masks & Safety Gears,4.1
117,4,"Stainless Steel Frying Ladle - No. 9, Silvera",Gourmet & World Food,Chocolates & Candies,Fresho,113.95,77.5,Thai & Asian Sauces,4.3
118,534,"Deluxe Granite Non-Stick Omni Tawa, 250 mm (36301)","Kitchen, Garden & Pets",Skin Care,Organic Harvest,675.51,288.23,Face Care,
119,401,"Green Tea - Tulsi, Good Morning","Kitchen, Garden & Pets","Snacks, Dry Fruits, Nuts",Nakoda,345.03,409.59,Organic Flours,
120,580,Amaranth Grains,Cleaning & Household,Indian Mithai,Nature Protect,249.62,285.99,Hair Oil & Serum,
121,579,Hand Wash Rose & Geranium - Anti Bacterial,"Kitchen, Garden & Pets","Sauces, Spreads & Dips",Engage,240.66,412.04,Disinfectant Spray & Cleaners,
122,77,Toffees - Excellence Assorted,"Kitchen, Garden & Pets",Ready To Cook & Eat,BB Home,98.96,234.4,Salted Biscuits,3.8
123,507,Shikanji & Chaat Savoury Taste Makers,Cleaning & Household,Ready To Cook & Eat,Meghdoot,41.15,197.76,Shower Gel & Body Wash,
124,114,Olive Oil - Classic,Cleaning & Household,Oils & Vinegar,Fruitoria,155.05,257.13,Whole Spices,
125,248,Masala - Punjabi Chhole,"Foodgrains, Oil & Masala",Bins & Bathroom Ware,Twister,191.72,210.54,Plates & Bowls,4.0
126,676,Bonacure Conditioner - Repair Rescue,"Kitchen, Garden & Pets",Feminine Hygiene,Asian,310.62,709.13,Lip Care,
127,961,Multani Mati,Fruits & Vegetables,Cookware & Non Stick,It's Skin,279.26,227.35,Hair & Scalp Treatment,3.5
128,776,Chips - Topica,Gourmet & World Food,Chocolates & Candies,Swa Artisanal Syrups,116.4,190.54,Kadai & Fry Pans,4.1
129,818,Instant Diet Popcorn - Contains Olive Oil,Snacks & Branded Foods,All Purpose Cleaners,Epigamia ,580.25,225.64,Gourmet Tea & Tea Bags,4.0
130,664,Men Expert Hydra Power Duo Foam Cleanser,Gourmet & World Food,"Disposables, Garbage Bag",Faultless,165.89,123.41,Dry Fruits & Berries,4.1
131,566,Bread - Fruit,"Kitchen, Garden & Pets",Skin Care,Kaiv,144.39,449.24,Shaving Care,2.9
132,8,Muffin/Cup Cake Vanilla 200 g + Choco Chip 200 g (Pack of 4 each),Cleaning & Household,Chocolates & Candies,Paper Boat,642.72,507.28,"Laundry, Storage Baskets",
133,633,In-Shower Hair Removal Cream For Men & Women - Normal Skin,Fruits & Vegetables,Frozen Veggies & Snacks,Omega,481.39,674.07,Mints & Chewing Gum,
134,805,Edam Ball Cheese - Diced,Gourmet & World Food,Bins & Bathroom Ware,Cornitos,145.32,354.31,"Flavoured, Soya Milk",5.0
135,544,"Shot Body Spray - Absolute Series, Craze","Kitchen, Garden & Pets",Dals & Pulses,Chip Chops,199.4,348.92,Face Care,
136,69,Amber - Deodorant Body Spray,Fruits & Vegetables,Drinks & Beverages,Aaha Oho,261.04,220.8,Shampoo & Conditioner,
137,300,Maharishi Ayurveda Ayush Kwath,"Bakery, Cakes & Dairy",Frozen Veggies & Snacks,Dr Batra's ,37.06,112.44,Health Drinks,
138,895,Green Moong//Hesaru Kaalu - Split,Beauty & Hygiene,Hair Care,Born Good,278.24,449.7,Men's Deodorants,4.3
139,697,"Peanut Butter - Creamy, Super",Gourmet & World Food,Detergents & Dishwash,Twister,1275.05,1552.13,Namkeen & Savoury Snacks,
140,649,Immunity Booster Natural Remedial Drink,"Bakery, Cakes & Dairy",Fresh Vegetables,DP,120.97,89.63,Exotic & Flavoured Tea,
141,376,Snacks - Roasted Mixture Lime,"Kitchen, Garden & Pets",Cooking & Baking Needs,Gillette,104.93,66.74,Frozen Veg Snacks,4.0
142,893,Plastic Clip Mop - 350,Snacks & Branded Foods,Men's Grooming,Park avenue,192.33,80.67,Eau De Parfum,4.3
143,39,"2 Fold Umbrella - Auto-Open & Manual Close, Dark Violet","Kitchen, Garden & Pets","Sauces, Spreads & Dips",Dabur Meswak,57.28,61.08,Gourmet Tea & Tea Bags,3.5
144,454,Sylvana Whisky Glass Tumbler,Gourmet & World Food,Masalas & Spices,bb Royal,60.1,44.08,Namkeen & Savoury Snacks,
145,490,Chunky Salsa - Mild,Cleaning & Household,Fresh Fruits,Kamasutra,221.06,115.4,Other Dry Fruits,3.5
146,166,Dark Chocolate- 55% Rich In Cocoa,Gourmet & World Food,Fragrances & Deos,True Elements,459.83,325.22,Chilli & Soya Sauce,
147,318,Makhana - Himalayan Salt & Pepper,Beauty & Hygiene,Fish & Seafood,PureCult,344.81,467.36,Ayurveda,
148,937,"Oregano - Organic, USDA Certified",Beauty & Hygiene,Tinned & Processed Food,Fresho,411.0,248.89,"Cups, Mugs & Tumblers",
149,456,Cake Gel,Snacks & Branded Foods,Masalas & Spices,Fresho Signature,189.06,204.34,Baby Food,
150,566,Garlic Oil - Vegetarian Capsule 500 mg,"Foodgrains, Oil & Masala","Pasta, Soup & Noodles",Hm International,56.62,70.86,Cream Biscuits & Wafers,4.4
151,619,Floor Cleaner - Lime,"Kitchen, Garden & Pets",Health & Medicine,Dabur,176.9,513.96,Lamp & Lamp Oil,
152,252,Organic Kala Chana,Beauty & Hygiene,Appliances & Electricals,Fabelle,32.49,129.29,Face Care,
153,399,Nilgiris Green Teabags - Anicca Chamomile,Snacks & Branded Foods,Flask & Casserole,Graminway,48.74,137.71,Face & Body,3.6
154,284,Himalayan Raw Apple Cider Vinegar,Gourmet & World Food,Ready To Cook & Eat,C&S Electric,191.86,229.04,"Curry Paste, Coconut Milk",
155,228,Tapioca,Beauty & Hygiene,Skin Care,AGARO,182.35,109.53,Shampoo & Conditioner,2.3
156,245,Prosto-8 Tablet,Gourmet & World Food,Eggs,Dairy Craft,124.18,79.59,Water & Fridge Bottles,
157,507,Sugar Free Butter Cookies,Beauty & Hygiene,Frozen Veggies & Snacks,Quick Dry,341.88,787.45,"Utensil Scrub-Pad, Glove",
158,816,For Man Eau De Toilette,Snacks & Branded Foods,Men's Grooming,Fresho,84.09,99.93,Men's Deodorants,4.1
159,297,Stainless Steel Induction Base Tope,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Vauva,203.18,139.34,Pork & Ham,
160,650,"Power Pocket - Long Lasting Bathroom Fragrance, Berry Rush",Snacks & Branded Foods,Skin Care,Pasabahce,146.2,87.84,Containers Sets,1.8
161,217,"Anti-Acne Face Cleanser - With Salyclic Acid, For Oily Skin",Fruits & Vegetables,Fragrances & Deos,Teamonk,147.02,248.17,Shampoo & Conditioner,
162,199,Incense Sticks - Sandal,Beauty & Hygiene,Organic Staples,Nutty Yogi,179.14,409.47,"Baking, Cake Decorations",3.3
163,552,Fragrance Body Spray - Cool Blue,Beauty & Hygiene,"Sauces, Spreads & Dips",Kaya Youth,256.13,182.03,Bathing Accessories,4.1
164,602,Lemon - Organically Grown,Gourmet & World Food,Health & Medicine,StBotanica,245.19,336.41,Hand Wash & Sanitizers,3.5
165,517,"Executive Lunch Box - Small, T Blue",Beauty & Hygiene,Health & Medicine,Sapphire,70.92,90.07,Shaving Care,4.2
166,801,Cheese - Mozzarella & Cheddar,Fruits & Vegetables,Skin Care,Dhara ,266.71,297.2,Baby Wipes,
167,898,Mustard Oil - Cold Pressed,Gourmet & World Food,Skin Care,Olay,42.54,64.43,"Herbs, Seasonings & Rubs",
168,433,Spiced Tea - Blend Of 7 Refreshing Spices,"Bakery, Cakes & Dairy",Flask & Casserole,Tetley,208.44,83.74,Tampons & Menstrual Cups,4.2
169,624,Wipeout Germ Killing Soap,Snacks & Branded Foods,Skin Care,HappyChef,212.57,370.43,Instant Noodles,
170,206,Hydro Replenish Radiance Day Crème with SPF 15,Beauty & Hygiene,Skin Care,Himalaya,197.42,311.68,Face Care,
171,929,Sensual - Handmade Jasmine Bathing Bar With Natural Chunks,"Kitchen, Garden & Pets",All Purpose Cleaners,Safe Harvest,196.89,983.23,Face & Body,
172,539,Shikakai - Amla and Bhringraj,Beauty & Hygiene,Drinks & Beverages,Embark,883.51,709.4,Face & Body,4.1
173,634,Cheese Crunchy Layered Crackers,Beauty & Hygiene,Health & Medicine,Loreal Paris,531.37,715.21,"Bakery Biscuits, Cookies",
174,17,Tempeh Cubes - Simply Sriracha Soyabean,"Foodgrains, Oil & Masala",Breakfast Cereals,ACT II,141.0,205.26,Organic Masalas & Spices,
175,561,Cube Storage Glass Jar,"Kitchen, Garden & Pets",Tea,Excel Plus,71.88,71.63,Frozen Non-Veg Snacks,3.4
176,858,Eyeconic Kajal,"Kitchen, Garden & Pets",Health & Medicine,Drools,102.94,221.7,Green Tea,4.1
177,756,Dairy Milk Black Forest - Imported,Snacks & Branded Foods,Crockery & Cutlery,Chandrika ,294.91,223.79,Boiled & Steam Rice,
178,734,Glass Water Bottle - Aquaria Organic Purple,Gourmet & World Food,Drinks & Beverages,Ariel ,756.42,602.89,Body Care,5.0
179,633,"Adult Dry Cat Food - +1 Year, Ocean Fish","Foodgrains, Oil & Masala",Masalas & Spices,ECO365,95.19,369.36,Breakfast & Snack Mixes,
180,314,Cloth Clip,Beauty & Hygiene,Skin Care,Jacques Bogart,131.81,94.56,Ayurveda,
181,682,Cheese - Mozzarella & Cheddar,Cleaning & Household,Organic Staples,Habanero,55.95,24.4,Breakfast & Snack Mixes,
182,905,Hyderabadi Dum Biryani Masala,Gourmet & World Food,Fragrances & Deos,Drools,62.23,129.02,"Flavoured, Soya Milk",3.4
183,929,Pre Shave Foam - Classic Lemon Lime,Fruits & Vegetables,"Spreads, Sauces, Ketchup",Top Ramen ,81.55,84.1,Organic Dals & Pulses,
184,881,Tawa Pav Bhaji Masala,Snacks & Branded Foods,Steel Utensils,Meghdoot,75.6,142.15,"Cookies, Biscotti, Wafer",4.1
185,387,Ramen Noodle Soup - Kimchi,Beauty & Hygiene,Fragrances & Deos,Paper Boat,177.08,138.18,"Healthy, Baked Snacks",
186,579,"Steel Deep Dabba/Storage Container - No. 12, Plain",Fruits & Vegetables,Skin Care,Tealia,42.89,403.53,Dustbins,1.8
187,728,"Anti-Acne Face Cleanser - With Salyclic Acid, For Oily Skin",Gourmet & World Food,Oils & Vinegar,ENE,215.16,331.45,"Healthy, Baked Snacks",
188,865,Ragi - Whole,Cleaning & Household,Fragrances & Deos,Tropicana,217.61,106.11,Containers Sets,
189,893,Baby Powder,"Kitchen, Garden & Pets",Feminine Hygiene,Good knight,336.79,173.51,Organic Dals & Pulses,
190,487,Channa Masala,Cleaning & Household,Baby Bath & Hygiene,NUTRIWISH,10.0,96.29,Face Care,
191,98,Organic Elicoidali Pasta,"Kitchen, Garden & Pets",Oils & Vinegar,Organic Tattva,180.67,142.64,International Chocolates,
