,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
26,-119.90685579814895,34.98923505304399,20.523985773175404,7732.09739880499,1290.9805271918576,3990.075833361403,1345.8804948802508,5.492190168639122,391549.87422976317,NEAR OCEAN
27,-118.73772451432528,35.302502552308304,24.78443495325237,2426.2941859021903,396.53052103841253,617.9136668067483,159.79249182531407,5.20979664298111,297483.89811728895,INLAND
28,-119.3599424229728,35.12080479428795,29.620511763336918,4145.176134577955,902.9701414824675,2423.9960342296035,761.6999518014037,2.901077646534654,186653.53887623866,INLAND
29,-120.79286516775659,36.86625664005148,27.676496062089907,4770.678884227947,1108.6455263438431,2191.7485888792976,781.6935461602989,2.4832421507422318,73793.83656871977,INLAND
30,-122.68978352880033,38.549658692742206,52.0,1974.7451621666464,538.4184735441083,1061.0733372932048,505.50227199301963,0.4999,192070.83044921735,NEAR OCEAN
31,-116.811325332222,34.52199506781753,9.915619714458405,4956.318199520558,799.1876405984078,1699.8148623128968,604.3041561000641,8.903485587396041,385235.5474180628,INLAND
32,-120.22622223834995,37.45906980850305,11.196666315615822,3759.967647938578,783.3206745113706,2257.089969769944,681.3936773426717,2.662261630057503,39717.74920124191,<1H OCEAN
33,-121.26080726815356,36.91767836289981,23.283760416122185,5273.6554040228875,1451.6124324431355,2572.2344203257876,1319.4246216627052,4.2185290184219255,353159.85395604,INLAND
34,-120.67239641487875,35.78638445352892,52.0,2688.2973217013323,400.8090688594334,1537.1593237183474,432.55880138763746,2.6600797016199,214869.54266653134,<1H OCEAN
35,-116.6223681344612,32.54,12.853384263217356,3283.549518960286,856.7054079578138,1646.9126301320753,765.0427120172004,4.1134623811966335,194604.92769118067,<1H OCEAN
36,-120.69940897798129,35.793962558181114,18.620305368856226,2747.1815791111017,467.2804086106308,1683.8834495079677,478.6816160474294,3.709846087253611,348277.66457154433,<1H OCEAN
37,-120.49004907166156,36.69551205800816,28.73960202769752,2.0,290.97883649627045,414.887911455554,95.92907672571442,2.2719610046279453,109389.21902975322,INLAND
38,-121.92556630146821,35.6630461018559,37.563258977280036,3835.1827179932425,837.9994971825374,1801.0471456519406,724.1714080535097,3.0643013520045423,261011.89961572655,NEAR OCEAN
39,-118.61146314438797,34.183366612693035,47.066350649689554,1439.5384077169572,568.3454037974603,1672.955476510141,546.0568242390192,0.5644294664390554,136058.90786773904,<1H OCEAN
40,-121.58002271170974,37.241503682927,34.780586232301644,2825.075784630709,350.8263815803846,3.0,211.43158218299857,4.33245917030568,253468.645163798,<1H OCEAN
41,-119.36167475821773,34.801641130017615,18.822114504249257,6226.7911935565235,1265.522972641501,3247.3622873513355,1063.4435914025833,3.7061892648982213,218933.17642217866,<1H OCEAN
42,-120.51526599517439,38.09244684671738,12.753856243852303,2397.502752576987,724.3026871464181,1140.0899493561947,538.9902649628058,3.016490189539858,166421.12071350118,<1H OCEAN
43,-121.73684517787198,37.92822165282417,42.39775976947176,4091.2016993706484,757.8787735919622,2344.719940912443,689.3394996446148,2.101512130399631,290589.51898653293,NEAR BAY
44,-119.5242175104635,36.23683575017503,22.711250096758583,374.4582019738673,250.09734080054915,1161.6867044778603,305.27248733711735,1.6757569134972212,14999.0,<1H OCEAN
45,-118.23362725610556,35.47127489746176,31.51579826235735,1493.0923965945537,287.72600828662087,1197.1787211726833,251.63487634765826,4.902137912174076,88202.21120043902,INLAND
46,-117.24439751732864,33.77267215480351,1.0,7394.267893585769,1383.490037087708,4436.653546858604,1306.452433231684,3.48186641354431,141272.55072280284,<1H OCEAN
47,-119.33175746743343,35.113577722467454,16.804519672954918,983.4368051435504,116.3096634325932,84.61540235019811,45.95506686802577,4.629221248099926,201253.2436680349,INLAND
48,-118.59411513529541,35.36228864836808,5.850232235029711,5162.405213757913,1118.1248766685985,2618.5126544594323,1018.6341062303127,2.615320146415633,255481.74246777396,NEAR OCEAN
49,-120.98636453771357,38.331141595517714,23.381327273403762,397.68817979718096,235.75752835078117,665.8786373337415,256.1671218272506,1.4046984446478534,56629.33597227695,INLAND
50,-120.67759784275367,35.84505378046787,33.74492908357997,3407.3601078741585,973.7085259241776,2612.847032297753,953.596875446713,1.8071261071288878,164562.7162830889,<1H OCEAN
51,-120.11983150051422,37.216641378999874,13.872292317926505,1456.1788101492832,319.9068176195667,1177.5292309745248,193.25406569489246,4.050629412748869,65222.97172071133,<1H OCEAN
52,-121.50729793884759,36.72897220615266,49.25634588967999,2094.4683661759996,333.2454527671694,650.6545055107498,286.6980814308607,3.8952157984692106,144117.50181904863,<1H OCEAN
53,-120.93481256856356,38.922068723812075,8.038113103102532,5924.733187140613,824.752206108983,2372.1359330508735,724.1886515402684,7.140013698903125,240693.13891220567,NEAR OCEAN
54,-115.48136239954394,32.54,20.95440779138184,5411.121109581925,957.7540470019181,3347.298408661871,1086.6953768856918,3.5527692823815915,287577.9135875047,NEAR OCEAN
55,-120.60363973859833,38.59394383583359,14.171976828226134,3172.6155506494465,667.2318703234747,2181.1929955627957,560.5684212147687,5.044374288156071,60846.09366200879,INLAND
56,-120.49029794804704,36.25945341104293,26.767924978833033,1364.2431824114399,203.2031201668877,1113.543722967102,110.61144760117537,4.59163666574964,172109.77461085818,<1H OCEAN
57,-117.29174209706954,33.56698009202148,21.80003824451851,1511.8036949541004,241.72784960899946,740.6615986829943,250.89776837028,3.3888751653937454,147549.733895884,INLAND
58,-119.5890355518993,35.37306759829984,10.079695419455781,4622.686750947794,604.277250829511,808.48959105702,622.3787660447014,7.998936995433269,500001.0,<1H OCEAN
59,-115.86080271645011,32.54,30.15690057376201,4332.253839885473,760.8611030828266,1873.5084284220195,658.6920494366664,1.9469204751904412,14999.0,INLAND
60,-121.4428307643171,36.60512896501728,25.540248778077853,5091.024352964647,1092.0513676257021,2418.3814048556615,1075.828483585921,5.067650066202338,383341.6810668614,INLAND
61,-118.50240170873596,34.865253629942636,7.492597990753396,5436.609758272245,1088.7110850323515,2976.138641440599,1049.584620683333,4.235175755943492,153557.6219213173,<1H OCEAN
62,-123.80223095468274,40.247628861974206,41.00717202056286,2.0,1.0,3.0,1.0,2.3146065737057158,80009.11955491365,NEAR OCEAN
63,-122.37784317835496,39.623385856193735,41.92445927484094,5163.255372595137,894.1129722261904,1142.897227732679,726.8905873259027,5.680927272772221,170511.8004998693,INLAND
64,-121.96435367822238,38.23244574314884,12.053948249019864,3840.945012132304,660.0374458970184,2040.042980804004,646.4498126223169,5.042409753647706,123515.51599711167,NEAR OCEAN
65,-119.63131953894523,35.412269116418585,26.821574845732464,2339.3057952846875,457.6242269779469,884.7480534626518,403.5008082111234,4.817366108869135,198933.8922739515,INLAND
66,-121.73488391702381,37.99419922398185,38.09937288437394,720.6843253895686,254.17945595654152,357.75658308926677,268.6505124550166,1.7479064755795317,80081.63052345904,INLAND
67,-121.64805278979513,35.58795813803576,51.6049012343793,2.0,76.82492719151173,148.84926388042118,173.20598250656076,6.826857969447772,463277.3267941628,INLAND
68,-121.22496751692299,38.2390720671294,3.2509993366658136,2467.000291339204,619.7587718972617,1026.0866627212627,381.92444594008083,4.150723989353589,274600.1867699777,INLAND
69,-117.8739839218434,34.163250341518726,15.401719805183147,2.0,1.0,42.17632653523674,1.0,3.522694756919724,262485.60303663806,INLAND
70,-122.81558806410321,40.28276207702727,38.44771341524537,1188.2798799440088,95.25483869630392,650.7170796673915,117.6418846391557,5.334803652201773,240379.6199722055,INLAND
71,-120.48288175204787,35.847475093033744,21.672381921095763,2.0,1.0,3.0,1.0,4.215171131035021,266811.02689260535,NEAR OCEAN
72,-119.54207571314707,35.45474326580986,39.39927992401518,94.36641736470119,172.7379227377637,3.0,47.561334755362054,3.3960694012052586,138281.04813524138,<1H OCEAN
73,-119.80835927453171,34.501866022345915,47.40236533051425,1646.5707656889435,434.7520054503154,518.223931423227,362.7299929550112,4.327754169937388,317700.399711548,INLAND
74,-122.77591028079924,39.32428941696564,7.9448582836748045,4907.2449836369215,865.4684177441711,2005.5138787693932,840.7513718284956,4.222427528822053,252850.85041696046,NEAR OCEAN
75,-117.17062988996646,33.986098108601546,52.0,758.5153114658785,251.2582116222976,1440.936229025663,216.61763940631897,2.1417661000310084,105927.16823206992,INLAND
76,-119.17271655606069,35.247423396624214,18.7763067936878,2769.765561328948,506.08769295636444,1876.6046066658714,604.6834268922066,1.3386653613116457,178409.14042507892,<1H OCEAN
77,-117.08940052893188,34.231955395540176,4.415741528132067,4780.300091730998,978.8615369363883,2580.136106713082,807.9226516929443,6.659796541447175,313912.4402188372,<1H OCEAN
78,-120.96690042371858,38.10874916313736,26.857267038266706,2.0,1.0,3.0,1.0,1.272293348037567,14999.0,<1H OCEAN
79,-118.0862867045278,34.468414344745604,32.803484826493644,2055.1634539914694,,1166.9020589093257,368.7576120910438,4.579454036051738,197036.66922977087,INLAND
80,-120.51609220404909,37.81350570398036,40.60815408851175,1032.2456241863538,323.0780658485096,1372.7051917853635,237.9201246356714,1.3040391545612064,46903.68134885386,INLAND
81,-118.890208657914,36.85453475238033,49.049618271349225,2.0,1.0,3.0,1.0,2.719415682718567,14999.0,<1H OCEAN
82,-118.55880192914034,36.06432519906405,16.512949238354626,1623.766366765737,420.50009882685936,853.1801803720261,310.2364948874522,0.557859389766385,14999.0,INLAND
83,-121.28848790745118,36.330776276975534,41.0413262758659,2912.0010817235748,545.6275074562146,1382.1535420305413,508.20942078433717,7.023055095409111,280802.84612522414,<1H OCEAN
84,-119.2203586770262,35.3101173700248,22.558212388875333,1828.8017604174079,458.5932454530671,402.98216955152725,322.68331850349347,5.006108903969624,371729.0776361222,INLAND
85,-118.90845196427607,34.241297919237596,6.485008903268806,2111.276289609417,711.3865711038115,720.7726542045694,443.3562391783176,1.1597567574614374,14999.0,INLAND
86,-116.77104465597493,32.94967113504641,19.680766076557653,2956.7474080991674,861.9075777354519,1624.512317811876,746.4332123218617,0.8804992852582654,143743.6781630848,<1H OCEAN
87,-120.05316267129133,36.31657561192925,43.966876809650444,2411.925246221169,392.29520322489117,1107.7503362432835,515.8706210394613,2.3289067301844906,85444.3521373635,INLAND
88,-124.35,41.4516240418161,20.22016388319351,4781.633742315264,846.2752970353292,1924.5958015833446,763.3276736813084,3.10828497415198,133194.33752303777,NEAR OCEAN
89,-120.65094740054043,36.551422463477145,25.75378296647776,2951.26824531496,731.51846488619,1815.9699072309838,582.5875444118242,3.1783381622405122,233412.2282465055,<1H OCEAN
90,-118.74087077971512,34.885608914404024,48.36243090812843,2.0,109.20931075844197,931.0282521408039,23.86677070091548,3.429853314130138,260465.4498665677,INLAND
91,-116.06064524736777,32.54,23.829100663691076,836.9994243490248,12.402772220761221,315.98640035709377,78.41249505636529,4.778971042286481,223812.51322128414,<1H OCEAN
92,-119.93195081455173,35.08257640056428,23.421354771258002,2105.7785394433895,274.7782635541767,928.6101869040609,245.61678698386243,4.9723234767049185,292494.02520047006,<1H OCEAN
93,-122.05194970275328,38.03178433382195,50.39453962234448,4346.978065247831,780.7825530861837,1683.7442427207034,805.3065505443057,3.0677805805240155,195777.93354943622,INLAND
94,-119.02242562735054,36.74089686259074,16.522484894105553,7208.943655082225,1200.4389991081223,3511.278372434781,1090.9455758397257,2.654190294901602,14999.0,<1H OCEAN
95,-119.84800525262362,35.642426971263184,37.38974621133134,2853.889670813661,606.4507989038012,1075.9678585351478,518.7072890912691,4.201510482994984,353769.74730084615,NEAR OCEAN
96,-117.36183119044468,34.7543224585988,18.63637593893226,4040.573466938118,753.6208225185533,2149.2078822478875,857.6065623386625,5.672875895469078,192075.85718362563,NEAR BAY
97,-118.81961909457401,35.10009504565864,27.336053217475722,5217.801541422032,969.1570247587731,3171.107488212475,961.5934495998569,3.3618371973362757,117242.14897302959,INLAND
98,-121.29263703032628,37.37757769776192,39.76317011814733,2.0,340.5926892466437,727.3860786472787,259.5789694404133,1.7267106220062591,38974.81505242683,<1H OCEAN
99,-119.42802531599668,36.21356750735117,28.068753217948352,2234.416765652884,170.00013391943367,372.9634569493021,262.6025993144008,8.451401531735122,352260.2683157135,<1H OCEAN
100,-124.35,41.60244355031168,29.877817186320687,2.0,1.0,3.0,73.27215876275977,1.870078759294235,57563.23416818658,<1H OCEAN
101,-122.66849020592522,38.10834603626415,31.476166707474146,492.88493165126874,335.37363924017416,339.5329865303736,365.6974365868258,3.0064412902713737,232794.31768455348,NEAR OCEAN
102,-123.17620484699246,39.38373940331512,47.18486910329548,2638.232974191831,695.098222251491,493.4613248549192,564.5280175949482,4.4557120957128795,347273.37944173825,NEAR BAY
103,-118.53697365546576,33.41232423897147,28.701212486043946,3775.6592811496184,640.9814189143037,2241.8395502368044,646.6364313600824,5.483920490354531,437216.3373483754,<1H OCEAN
104,-120.75008160922377,36.69659137239181,5.632873702668213,200.6788645409456,1.0,73.09100832467743,1.0,4.552149957585534,267596.3787624545,<1H OCEAN
105,-117.39826999785218,34.01724638975746,44.03767863034139,2575.9525407078163,604.4890329980581,2404.192919260057,631.7932305595842,0.4999,14999.0,INLAND
106,-119.87364699742291,36.60436968623003,28.114684323496046,5599.8979957492065,1141.661380195829,2585.082959095871,1004.7212804748066,4.112853516099112,287540.75956792105,NEAR OCEAN
107,-121.73353516146359,36.927512833491654,25.806470604604144,5905.937530513296,1038.1271508157274,3241.783407596176,1017.7676019424616,4.82838209727268,230903.36156958123,NEAR OCEAN
108,-123.06734973946561,40.1332186306638,37.482014081905646,2.0,1.0,3.0,1.0,3.154664042613997,17312.598486482457,INLAND
109,-119.20418063989538,34.66924198655536,21.31027652478094,5561.601941763422,1145.9398778985485,3493.582898826613,1163.4963232519624,3.160919638463923,144726.9417922118,INLAND
110,-122.28177231050951,39.06018184402014,38.80262687125291,2076.271788801849,383.1915654110925,1273.5579003740042,381.5971721433071,4.301213911016975,162169.78912380678,INLAND
111,-117.0544818417697,32.54,37.353188448279454,4113.711873686213,782.9228675705207,1513.1583008446307,737.2480380440672,4.363235432904098,244361.5182797388,<1H OCEAN
112,-117.29222163452498,33.392735468697346,26.11908883105733,787.7960362650958,271.742972825863,428.07315985534603,388.68393390536374,0.4999,14999.0,INLAND
113,-124.1724551904612,39.204446482600645,29.472457716682698,3450.9298804338705,260.0884191354527,388.5151588739909,149.75955191752996,9.044453357323896,500001.0,<1H OCEAN
114,-120.84889145004794,37.30171746430733,21.38894903933846,3868.2762965277716,852.7734395037294,2874.3903573442403,790.3211742674944,0.82582995857795,88372.95141140302,<1H OCEAN
115,-120.7909495414322,36.655160970148984,30.54293915064641,6017.357678787019,1054.1469334578824,2404.349543176665,970.7267253329687,3.0594028957516404,107061.95237594677,<1H OCEAN
116,-119.79005985551505,35.67812122102847,31.692084169287185,3363.3437573268743,476.13210151841247,1355.0295764254354,378.7200578945264,5.589187608591475,209008.75703349806,NEAR OCEAN
117,-116.94321438261267,32.91413853733422,46.04513658868392,3499.9377304345303,701.1959047055824,2532.946642876882,620.4315879198379,1.966582197943828,196914.4779200639,INLAND
118,-119.83941997086824,35.25082164557808,25.845790232183912,2565.793308928473,596.4789491109202,1825.9946584832085,455.2862034818023,3.893390788525796,249209.78442788476,<1H OCEAN
119,-121.21305458587969,37.95983851984956,5.242047571738706,1596.650690038266,221.0559796125562,974.3111858191508,212.0678947464035,4.089355692884233,186773.4360454503,INLAND
120,-119.68673183421953,37.530603788619054,39.729826096689905,2.0,1.0,3.0,1.0,3.5495542057013774,184758.51524824701,INLAND
121,-119.01281324250513,34.38801124051917,26.395202971353214,2881.409356598058,730.6987011726353,2377.7334594577687,672.4867459636391,3.011236326021378,341574.466369784,<1H OCEAN
122,-119.00074209649671,36.598688675467585,15.358651753262974,2499.3005819493396,726.8437495902461,2102.2425049831836,644.7284667872879,2.986039296494609,136397.01758552974,<1H OCEAN
123,-116.2066458030582,32.54,36.439036500233364,2.0,1.0,3.0,1.0,4.317962472346061,241646.9527014255,INLAND
124,-118.35343091348655,33.5184011054202,34.08544677198182,3180.3166589269467,537.4394035714756,2132.5139636126773,453.0381698934639,4.686916647272586,292476.0149242333,<1H OCEAN
125,-119.40033951704793,35.73947813335774,34.26000132236601,3585.647756725519,769.7308843287783,1226.8311673039111,595.9558888659459,3.5901229386726516,256944.80811896635,INLAND
126,-118.73072622251065,34.87219410784555,36.82747841791057,6438.3975542367225,1340.131181625687,3017.3414075675037,1093.4115845769861,4.941867400260471,440173.50266674533,INLAND
127,-120.53358651889899,37.20537940872315,26.394853661662438,5367.9339678190645,1104.4093818797833,1574.8050352984426,893.5616926712355,4.9779050016624575,257861.48330239963,<1H OCEAN
128,-120.449403080773,36.85651532092795,13.86183256191258,8374.04274723032,1266.4210098057747,3457.5888217572465,1146.3586417305776,6.146004329269214,26980.960198488785,<1H OCEAN
129,-120.3653194967457,37.42492073596392,26.628779927872475,3520.379227481841,641.436244559822,1946.1976783279376,582.9396584712737,2.8384854369190986,171827.49968979825,<1H OCEAN
130,-121.2280435591843,37.983532278294064,19.761366466921054,1769.3090958757505,124.5745276865764,779.3423344585916,259.0988227219075,4.735844542523925,273745.17753242917,<1H OCEAN
131,-124.35,40.450967069323795,37.185977840113196,325.4142676631059,1.0,625.4567563884681,1.0,4.960632050418976,220234.2030520593,NEAR OCEAN
132,-119.05389184917779,34.20262030580722,52.0,1955.3748936736652,404.7923368221982,2072.807833100235,514.8454395472804,5.408301805476597,273831.2978568742,INLAND
133,-120.08552583288117,36.07394608343177,41.88212346628738,702.2784604096325,318.78513039288123,1008.7182867885647,340.6691686874903,2.195849777163456,167202.3917601599,NEAR OCEAN
134,-120.11191327612373,34.695518479532744,38.54513013734844,604.6156167551896,59.1657342743822,3.0,139.25818636243048,8.137965952904167,500001.0,<1H OCEAN
135,-116.38160789238597,32.54,11.276471030817486,3896.8806417455726,746.037468439922,1530.1355873932093,606.067884020127,3.1977044810460713,176083.04292034454,<1H OCEAN
136,-120.35594984966089,35.94424765577726,41.17181325753217,2265.396399348821,611.275821411105,2219.6979663728457,662.5839453272436,3.133802686426154,72535.53172247147,<1H OCEAN
137,-119.49437423739168,35.75149818061635,21.82448090685488,1642.4195651776681,368.45600739060365,1061.4291418482258,387.13579730652623,3.5918265913360736,141200.6194800984,ISLAND
138,-116.99665218185028,34.58551889609387,7.607000092485425,1549.8042905848004,362.43134447643126,1465.567438628885,360.16254376324343,3.200341955541526,14999.0,<1H OCEAN
139,-118.43947180706289,35.16076164752757,17.882533508933022,4326.924880573606,856.6300994358261,2480.3056252186834,719.6858792682211,3.5155259130590655,25668.15387490444,INLAND
140,-120.09640310350655,34.96006187749111,30.897886199201373,6347.512160204013,1397.0588071141988,3891.6703319791886,1299.1219965266164,2.699331820971433,30846.61991191609,<1H OCEAN
141,-118.7230141059997,34.50850948430927,30.02229789303602,2902.5687288442546,353.33551997714846,325.4821389058284,294.0340731173941,6.882496825876219,266757.71409230714,<1H OCEAN
142,-120.39812784194119,36.437733640872736,52.0,2.0,208.6345458422195,770.4258305296595,190.39052385085012,1.365614595687953,138637.9560540287,<1H OCEAN
143,-119.976564640674,35.25640857325181,37.52708021753459,780.2497216148247,309.4085113944483,1568.5471933831723,262.29242951869065,3.710561095718926,260583.4418365657,<1H OCEAN
144,-117.04447198769748,34.363972019272865,14.453920551229025,4340.861207014959,716.5513759517846,1467.8911328050897,725.6990772855802,5.216689835957289,321834.5379632524,NEAR OCEAN
145,-118.2219962476442,33.359380433483445,43.03904346555781,5293.052148063232,927.3011753643732,2408.1017151891074,730.8122852385156,7.320432201049274,363051.2508230313,INLAND
146,-115.46671860581881,32.54,34.40246855632747,4369.632741788511,695.063248995396,1534.7394591854686,609.0022367538033,4.257944562322503,340988.1727793311,<1H OCEAN
147,-118.47064423933217,33.11163435113205,27.050698111016953,2.0,78.36717503058196,225.38913364563177,77.8330517075716,3.142241356377868,315881.09440327383,<1H OCEAN
148,-119.31769909374144,36.24991557997926,21.54461054329112,1745.4875958674131,504.09177366486546,1255.360111486926,547.7596455031251,0.4999,129766.38195701862,<1H OCEAN
149,-116.6454151928614,33.503915102512124,20.32545613037174,2523.366054113394,683.4264799423413,2171.137601433274,614.9572434098229,2.41328757711927,143683.79336801448,<1H OCEAN
150,-119.18326527339765,35.9292036328944,34.34055335245116,1618.9618298755313,493.8828477115056,1305.6153677732782,361.44326616649187,2.3446072561944042,170177.28644736597,INLAND
151,-118.20160977367911,34.76467097953379,16.850001394655266,3462.7145683090603,616.0154532926227,2254.544159146404,608.554120967256,4.8409908877064,183772.72658750875,<1H OCEAN
152,-118.83351923854764,35.100324885470876,20.554577353526874,4454.69097206359,789.0516286267781,2731.4110637411345,682.9684420075907,5.068207646077464,254993.31711537752,<1H OCEAN
153,-115.53868595790718,32.54,18.9649904188569,2.0,1.0,676.8208534918434,88.40143073498734,4.0915971627333985,298905.44860280637,NEAR OCEAN
154,-120.45791141614488,36.014522523106635,23.369252399014727,5507.700874257546,951.1899610809191,1794.7442624753714,756.2097950020657,4.242066056839258,197872.41983230796,NEAR BAY
155,-119.2627746159204,35.897668965493715,39.71684956474481,2100.4972960506375,815.620510786384,2225.0278579204883,725.8067045057961,1.094553009811877,207685.36183811666,INLAND
156,-117.8487348360441,34.25776806849777,35.25822487873497,904.2658232133992,21.094796638798243,3.0,1.0,4.447336329080121,215665.58071794873,<1H OCEAN
157,-118.86091068991078,35.26366191934782,18.661998878069262,3401.821177192278,848.6241816381612,2982.6258009318362,755.8903684507318,0.4999,74565.01562132253,INLAND
158,-118.10361589655491,35.12329049754472,18.43787380427826,3093.107866047809,683.1245384710619,1870.8420265370107,657.5652334028094,0.4999,14999.0,<1H OCEAN
159,-118.52527926785486,34.222367790478,20.126835139443564,3289.6882182822187,372.5838079945868,748.907591754338,432.6078088185451,7.170398179999483,364486.82884749875,<1H OCEAN
160,-118.06850511618644,36.19325148942769,19.661612189956536,5105.039168285901,1157.2933380834484,2963.1366967650256,1005.3606936941112,0.605038714862935,93233.09145638735,<1H OCEAN
161,-121.04186426761869,37.0303718284351,40.09856941769606,2.0,1.0,3.0,1.0,4.920630669222085,277513.71595170454,<1H OCEAN
162,-116.17777087687514,32.97773113014745,10.187981874802187,4477.966842859783,911.9964123170018,2268.1741144021084,810.8162965478957,3.7544834169095114,78080.70508428998,<1H OCEAN
163,-120.3962206240922,35.78673837897491,33.25637460303529,4772.014157758045,1034.1347155356325,2562.96462037602,929.7897953502797,4.13365910480991,343954.1978125867,<1H OCEAN
164,-119.62082723207254,35.32040584624307,33.92764193172178,2882.074000073318,,1208.799291759712,541.5350226633458,3.299358693032208,345988.46684049943,INLAND
165,-119.55927413939928,34.767071708885965,43.13126006364877,2.0,1.0,3.0,1.0,3.507462198145697,260858.7147256244,INLAND
166,-119.15255404698175,36.08356903771365,18.09631379342882,2701.3349333577203,601.6318626481395,1371.3769653074319,515.2593137719346,3.2094594609702467,122706.80793782708,<1H OCEAN
167,-118.38219202143216,34.682350028445505,18.58470541062364,6345.087476431621,789.8101400658525,2287.158573387369,786.0054441916534,5.5766512149266525,270698.81493122195,INLAND
168,-120.36704332570083,37.04939976731112,28.744200691663455,380.5485700057852,116.28566337138028,3.0,83.57224551826585,1.7516561815117386,31468.32238591925,INLAND
169,-121.29754110750447,36.63623207921902,33.62360277752642,3852.664253267522,925.4225644789473,1629.2221265781038,717.582349274367,5.167200437582132,222078.8315245807,INLAND
170,-119.97800588997102,34.74361799103664,36.188820901717975,2773.595842693413,499.7122930222246,1820.4201881356294,480.0595739917406,3.419073541497701,338971.0864343423,INLAND
