,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
43,-122.35,38.47,34.0,2032.0,394.0,1178.0,341.0,3.3949,138282.0,<1H OCEAN
44,-121.62,37.11,17.0,1540.0,255.0,486.0,174.0,6.0959,219600.0,INLAND
45,-121.51,36.61,16.0,1357.0,275.0,581.0,345.0,4.2243,121589.0,INLAND
46,-117.24,34.48,8.0,7223.0,1660.0,3190.0,1065.0,6.5157,312658.0,<1H OCEAN
47,-119.63,36.41,21.0,1533.0,262.0,761.0,284.0,4.271,155636.0,INLAND
48,-118.35,34.23,35.0,2437.0,418.0,1524.0,575.0,4.365,252823.0,INLAND
49,-121.09,37.69,23.0,3020.0,530.0,987.0,469.0,2.6025,110922.0,INLAND
50,-121.74,39.83,33.0,1924.0,479.0,1625.0,491.0,2.7063,86005.0,INLAND
51,-123.56,38.97,25.0,2456.0,658.0,1495.0,589.0,2.6639,105672.0,INLAND
52,-117.27,32.88,6.0,7689.0,1297.0,3094.0,1980.0,5.0421,284240.0,NEAR OCEAN
53,-122.61,37.41,38.0,1910.0,447.0,949.0,411.0,3.2759,214045.0,NEAR OCEAN
54,-119.51,39.42,7.0,4178.0,817.0,2037.0,609.0,3.0479,48993.0,INLAND
55,-118.33,34.08,35.0,1399.0,243.0,902.0,330.0,2.4092,140724.0,<1H OCEAN
56,-122.49,37.81,51.0,1682.0,352.0,1008.0,323.0,3.2845,177395.0,NEAR BAY
57,-116.89,32.74,17.0,2706.0,507.0,1040.0,424.0,4.7861,192028.0,<1H OCEAN
58,-121.8,37.54,7.0,1814.0,146.0,460.0,253.0,7.3795,256018.0,<1H OCEAN
59,-118.08,33.93,33.0,2397.0,550.0,1335.0,548.0,3.727,170372.0,<1H OCEAN
60,-118.35,33.91,33.0,1955.0,263.0,1096.0,294.0,2.3036,121403.0,<1H OCEAN
61,-122.18,37.57,47.0,1868.0,273.0,1147.0,353.0,3.5995,257569.0,NEAR BAY
62,-117.97,33.98,38.0,1389.0,184.0,494.0,182.0,5.298,238578.0,INLAND
63,-122.34,38.1,29.0,3415.0,895.0,2252.0,857.0,3.418,203386.0,NEAR OCEAN
64,-118.51,33.86,40.0,1350.0,217.0,1290.0,226.0,4.3893,496163.0,<1H OCEAN
65,-122.18,37.44,47.0,1519.0,436.0,1124.0,493.0,2.8782,252421.0,<1H OCEAN
66,-124.25,33.15,19.0,2446.0,432.0,933.0,492.0,3.1338,142835.0,NEAR OCEAN
67,-118.23,33.8,31.0,1959.0,330.0,1236.0,415.0,3.7994,165490.0,<1H OCEAN
68,-121.22,38.85,24.0,3113.0,619.0,1845.0,695.0,1.7459,66336.0,INLAND
69,-117.37,35.4,34.0,1406.0,90.0,259.0,314.0,2.0587,97738.0,<1H OCEAN
70,-117.76,33.99,38.0,1134.0,262.0,1081.0,263.0,2.7017,140603.0,<1H OCEAN
71,-118.1,33.93,32.0,2387.0,636.0,2071.0,508.0,1.9646,114451.0,<1H OCEAN
72,-121.65,38.73,16.0,2080.0,510.0,1283.0,480.0,2.5798,163292.0,INLAND
73,-121.25,38.25,15.0,4222.0,795.0,2041.0,786.0,4.0808,182564.0,INLAND
74,-117.84,33.88,33.0,2587.0,773.0,2212.0,609.0,1.2932,80021.0,INLAND
75,-121.93,37.57,40.0,1828.0,209.0,969.0,328.0,5.3835,285645.0,NEAR BAY
76,-118.38,33.94,44.0,2677.0,824.0,1537.0,766.0,2.1402,354146.0,<1H OCEAN
77,-119.6,36.59,16.0,3265.0,630.0,1396.0,519.0,3.9674,136263.0,INLAND
78,-117.96,35.25,28.0,3387.0,672.0,2629.0,687.0,2.2901,59392.0,<1H OCEAN
79,-118.11,33.87,28.0,4117.0,921.0,1947.0,827.0,3.4816,235339.0,<1H OCEAN
80,-122.11,37.67,31.0,1536.0,217.0,769.0,238.0,4.5589,172083.0,NEAR BAY
81,-118.3,33.71,33.0,2062.0,383.0,1452.0,345.0,3.3636,88575.0,<1H OCEAN
82,-117.48,33.93,34.0,1305.0,316.0,1384.0,295.0,1.268,67109.0,INLAND
83,-121.57,33.06,17.0,4392.0,1018.0,1876.0,980.0,3.2747,202964.0,NEAR OCEAN
84,-118.34,33.82,32.0,1942.0,560.0,1138.0,451.0,3.4949,211781.0,<1H OCEAN
85,-122.02,37.4,25.0,4671.0,929.0,2083.0,896.0,5.9024,328041.0,NEAR BAY
86,-118.16,34.31,35.0,1515.0,468.0,1036.0,362.0,3.2694,168519.0,<1H OCEAN
87,-117.8,33.93,33.0,1759.0,277.0,793.0,287.0,5.2324,238064.0,<1H OCEAN
88,-117.01,33.09,38.0,1396.0,190.0,402.0,341.0,2.7201,97227.0,INLAND
89,-122.17,36.76,19.0,2654.0,480.0,1355.0,455.0,5.1539,193364.0,NEAR OCEAN
90,-117.6,33.83,17.0,3515.0,439.0,1105.0,570.0,5.9427,266636.0,<1H OCEAN
91,-117.17,35.18,13.0,3404.0,812.0,2166.0,739.0,2.6994,136439.0,NEAR OCEAN
92,-123.23,32.92,23.0,3555.0,876.0,2409.0,911.0,2.7791,196643.0,NEAR OCEAN
93,-118.22,34.08,37.0,1569.0,92.0,638.0,295.0,2.9978,199628.0,<1H OCEAN
94,-118.16,33.61,30.0,1379.0,159.0,460.0,186.0,4.4086,204541.0,<1H OCEAN
95,-122.35,37.38,38.0,2730.0,395.0,911.0,384.0,7.4281,392986.0,NEAR OCEAN
96,-118.47,34.21,52.0,2062.0,324.0,866.0,358.0,4.1084,447965.0,<1H OCEAN
97,-122.29,37.99,43.0,2249.0,566.0,1456.0,613.0,1.5136,244417.0,NEAR OCEAN
98,-119.29,37.04,39.0,1760.0,338.0,795.0,238.0,3.3235,69736.0,INLAND
99,-122.14,37.63,15.0,4993.0,1067.0,2297.0,907.0,4.994,233174.0,<1H OCEAN
100,-122.21,37.64,8.0,6297.0,1007.0,3104.0,1055.0,4.3947,231732.0,NEAR BAY
101,-120.01,36.64,27.0,1764.0,391.0,817.0,283.0,2.1522,74985.0,INLAND
102,-120.12,36.36,14.0,2266.0,416.0,921.0,434.0,2.0078,144400.0,INLAND
103,-121.28,38.26,11.0,3922.0,634.0,1719.0,564.0,5.4114,209384.0,NEAR BAY
104,-117.14,32.7,16.0,5064.0,1105.0,3310.0,1110.0,3.2565,162563.0,NEAR OCEAN
105,-117.51,34.24,30.0,2726.0,554.0,2167.0,613.0,2.8886,116969.0,<1H OCEAN
106,-121.34,37.9,52.0,1799.0,215.0,534.0,201.0,4.5538,337934.0,NEAR BAY
107,-118.22,34.2,35.0,2892.0,709.0,1760.0,578.0,4.3072,221123.0,<1H OCEAN
108,-120.3,38.43,52.0,2016.0,419.0,610.0,218.0,1.816,93560.0,INLAND
109,-120.04,36.61,37.0,1596.0,169.0,746.0,328.0,2.4318,62939.0,INLAND
110,-116.96,34.38,21.0,3174.0,738.0,2001.0,645.0,1.9741,118970.0,INLAND
111,-118.3,34.05,36.0,2331.0,428.0,1087.0,427.0,3.7605,180019.0,<1H OCEAN
112,-121.25,36.92,28.0,1924.0,506.0,1187.0,389.0,3.3806,104633.0,NEAR OCEAN
113,-117.7,33.64,33.0,2552.0,445.0,933.0,422.0,4.9412,213860.0,<1H OCEAN
114,-119.7,36.47,19.0,5040.0,982.0,2308.0,796.0,1.983,82668.0,INLAND
115,-122.25,37.33,52.0,3125.0,594.0,1119.0,508.0,5.5722,500001.0,NEAR BAY
116,-123.22,36.82,15.0,2309.0,526.0,1232.0,463.0,4.3691,146271.0,<1H OCEAN
117,-118.64,34.18,32.0,3280.0,577.0,1708.0,693.0,7.249,290924.0,<1H OCEAN
118,-117.24,33.01,7.0,2992.0,547.0,1638.0,514.0,5.2832,201666.0,<1H OCEAN
119,-118.2,33.9,35.0,1595.0,454.0,939.0,528.0,4.5928,500001.0,<1H OCEAN
120,-120.25,39.89,27.0,1689.0,279.0,237.0,156.0,2.8992,66696.0,INLAND
121,-117.31,34.29,21.0,3297.0,622.0,2009.0,701.0,3.502,126657.0,<1H OCEAN
122,-121.95,37.17,19.0,3951.0,1084.0,3431.0,1352.0,3.4402,130684.0,<1H OCEAN
123,-118.3,33.99,33.0,2449.0,299.0,1216.0,320.0,3.8203,248855.0,<1H OCEAN
124,-122.07,37.37,25.0,4651.0,879.0,1763.0,971.0,4.4413,354078.0,NEAR OCEAN
125,-118.43,33.85,47.0,2163.0,565.0,1484.0,492.0,2.5603,338274.0,<1H OCEAN
126,-122.97,37.53,26.0,1479.0,108.0,743.0,240.0,2.4336,117397.0,NEAR OCEAN
127,-122.15,37.91,50.0,1985.0,453.0,609.0,470.0,2.9659,342213.0,NEAR BAY
128,-118.4,34.15,35.0,3392.0,646.0,1417.0,616.0,3.7827,287680.0,<1H OCEAN
129,-123.52,36.81,27.0,2867.0,492.0,1273.0,479.0,3.3274,135627.0,NEAR OCEAN
130,-119.64,36.4,33.0,1423.0,283.0,674.0,264.0,1.5209,61294.0,INLAND
131,-123.87,40.02,36.0,2024.0,310.0,824.0,391.0,2.0978,125795.0,NEAR OCEAN
132,-118.29,33.94,35.0,2129.0,100.0,724.0,331.0,6.5366,378125.0,<1H OCEAN
133,-120.11,33.04,17.0,3044.0,929.0,2419.0,792.0,1.7888,101788.0,<1H OCEAN
134,-118.07,34.44,37.0,2149.0,406.0,920.0,347.0,4.5309,246018.0,<1H OCEAN
135,-123.03,32.95,17.0,3586.0,711.0,2241.0,664.0,4.1747,178183.0,NEAR OCEAN
136,-117.37,32.68,17.0,6225.0,1377.0,4480.0,2112.0,1.2351,179409.0,NEAR OCEAN
137,-118.05,34.16,37.0,2682.0,431.0,1403.0,423.0,4.4461,164111.0,INLAND
138,-118.02,34.03,35.0,1778.0,371.0,1100.0,350.0,3.9199,140271.0,<1H OCEAN
139,-117.14,36.59,37.0,1780.0,391.0,774.0,347.0,2.2732,73895.0,INLAND
140,-121.75,37.55,40.0,2198.0,120.0,433.0,221.0,4.7766,267713.0,NEAR BAY
141,-117.17,35.56,32.0,2219.0,653.0,1641.0,517.0,2.4949,73939.0,INLAND
142,-118.22,33.93,38.0,1815.0,419.0,1007.0,305.0,5.3545,349983.0,<1H OCEAN
143,-119.47,36.62,30.0,2011.0,420.0,857.0,327.0,1.4526,64008.0,INLAND
144,-122.35,38.63,36.0,2153.0,424.0,893.0,434.0,4.4303,219674.0,NEAR BAY
145,-117.35,33.98,4.0,3767.0,509.0,1963.0,517.0,7.4439,279995.0,INLAND
146,-117.18,34.62,34.0,1314.0,280.0,859.0,264.0,4.8577,255907.0,<1H OCEAN
147,-118.19,33.84,45.0,1983.0,592.0,1080.0,440.0,2.3447,220354.0,<1H OCEAN
148,-122.44,37.37,35.0,2010.0,357.0,1004.0,376.0,3.5268,215719.0,NEAR OCEAN
149,-122.46,37.88,32.0,1835.0,487.0,1166.0,335.0,3.4488,261662.0,NEAR OCEAN
150,-122.28,38.26,11.0,7412.0,1397.0,3764.0,1640.0,5.0734,227469.0,NEAR BAY
151,-117.95,34.0,37.0,1533.0,346.0,1235.0,390.0,3.286,45333.0,INLAND
152,-118.4,34.2,37.0,2153.0,498.0,1497.0,493.0,1.6817,82480.0,<1H OCEAN
153,-117.97,34.03,39.0,2756.0,326.0,1349.0,451.0,6.3821,271863.0,<1H OCEAN
154,-118.0,33.85,24.0,4536.0,803.0,1754.0,773.0,8.1146,500001.0,<1H OCEAN
155,-118.07,32.69,31.0,1514.0,436.0,1063.0,387.0,2.7453,130103.0,<1H OCEAN
156,-120.93,37.79,21.0,1800.0,294.0,698.0,199.0,6.9835,375987.0,NEAR BAY
157,-122.51,38.34,34.0,2116.0,472.0,1711.0,489.0,3.2546,183692.0,NEAR OCEAN
158,-117.94,33.88,34.0,2214.0,638.0,1554.0,499.0,3.2175,174309.0,<1H OCEAN
159,-120.16,36.98,19.0,1356.0,321.0,623.0,331.0,3.6097,183468.0,INLAND
160,-117.71,33.87,19.0,4496.0,640.0,2191.0,561.0,7.0335,269364.0,<1H OCEAN
161,-118.22,34.06,35.0,2575.0,509.0,1358.0,524.0,4.4072,213976.0,<1H OCEAN
162,-118.4,33.74,21.0,3848.0,752.0,1734.0,633.0,7.4011,500001.0,NEAR OCEAN
163,-119.24,34.11,28.0,2096.0,312.0,782.0,268.0,6.3824,498331.0,NEAR OCEAN
164,-118.57,34.32,35.0,1652.0,248.0,632.0,333.0,4.0626,172361.0,<1H OCEAN
165,-118.27,33.82,33.0,1440.0,272.0,744.0,314.0,5.4523,304009.0,<1H OCEAN
166,-117.26,32.75,21.0,1386.0,382.0,848.0,433.0,2.7628,206443.0,NEAR OCEAN
167,-117.45,34.23,17.0,3002.0,558.0,1250.0,390.0,4.5339,196608.0,INLAND
168,-119.62,37.04,14.0,3813.0,851.0,2128.0,498.0,2.1303,59176.0,INLAND
169,-116.89,33.4,16.0,2059.0,368.0,500.0,350.0,4.6221,265892.0,NEAR OCEAN
170,-118.09,33.89,36.0,2147.0,624.0,1341.0,456.0,3.5811,128287.0,<1H OCEAN
171,-119.34,37.45,17.0,1359.0,237.0,267.0,354.0,2.2608,76494.0,INLAND
172,-121.98,37.27,24.0,4441.0,664.0,1551.0,697.0,5.2555,357374.0,<1H OCEAN
173,-123.79,40.26,16.0,4196.0,980.0,2389.0,1001.0,3.5668,134260.0,<1H OCEAN
174,-118.16,33.85,27.0,3687.0,693.0,1601.0,769.0,5.1689,490720.0,<1H OCEAN
175,-122.62,37.33,37.0,2683.0,622.0,1286.0,451.0,3.9635,296306.0,NEAR OCEAN
176,-117.99,33.85,11.0,6258.0,1151.0,1553.0,1180.0,5.2299,244352.0,<1H OCEAN
177,-116.91,32.93,19.0,1998.0,218.0,678.0,319.0,3.0191,152045.0,NEAR OCEAN
178,-122.05,39.26,35.0,1916.0,384.0,1456.0,439.0,2.6519,143892.0,<1H OCEAN
179,-118.42,33.85,33.0,1513.0,167.0,407.0,302.0,4.4127,500001.0,<1H OCEAN
180,-121.05,38.36,11.0,3809.0,659.0,1918.0,604.0,5.2415,165266.0,INLAND
181,-122.31,37.98,28.0,2507.0,497.0,1187.0,478.0,6.5993,267854.0,<1H OCEAN
182,-118.28,33.98,47.0,1526.0,446.0,1293.0,485.0,2.5346,233424.0,<1H OCEAN
183,-122.49,37.93,37.0,2565.0,371.0,1100.0,458.0,4.6213,303418.0,<1H OCEAN
184,-116.95,32.81,18.0,2721.0,499.0,834.0,307.0,9.8781,486276.0,<1H OCEAN
185,-117.08,33.17,18.0,1709.0,389.0,684.0,263.0,3.7512,113390.0,INLAND
186,-120.37,34.32,37.0,1694.0,387.0,1537.0,414.0,1.7,134577.0,<1H OCEAN
187,-119.03,35.24,37.0,2065.0,324.0,1327.0,306.0,1.717,85267.0,INLAND
188,-121.27,38.25,33.0,1873.0,527.0,886.0,356.0,2.1621,56463.0,INLAND
189,-118.26,33.77,38.0,2479.0,452.0,1107.0,404.0,4.3326,325527.0,NEAR OCEAN
190,-118.27,34.1,48.0,1423.0,76.0,808.0,177.0,2.0323,227879.0,<1H OCEAN
191,-118.27,33.88,33.0,1228.0,284.0,901.0,248.0,4.3234,190808.0,<1H OCEAN
192,-117.94,34.05,37.0,2452.0,672.0,2215.0,592.0,3.3646,166671.0,INLAND
193,-121.64,38.67,19.0,3626.0,641.0,1643.0,673.0,3.2193,85462.0,INLAND
194,-118.45,34.09,18.0,8959.0,956.0,3819.0,1114.0,6.1894,281471.0,<1H OCEAN
195,-118.24,33.96,52.0,910.0,50.0,740.0,320.0,2.1142,343364.0,<1H OCEAN
196,-117.15,33.06,19.0,2559.0,480.0,1044.0,371.0,3.9261,177771.0,<1H OCEAN
197,-122.19,37.38,34.0,2384.0,345.0,769.0,310.0,2.9696,226897.0,NEAR OCEAN
198,-121.95,37.98,13.0,2203.0,254.0,478.0,265.0,5.2519,121384.0,INLAND
199,-119.25,36.18,14.0,2233.0,449.0,1024.0,400.0,3.0175,86832.0,INLAND
200,-118.3,33.89,36.0,2317.0,707.0,1725.0,561.0,3.4842,303070.0,<1H OCEAN
201,-117.46,34.11,35.0,2440.0,480.0,1679.0,486.0,1.0132,76170.0,<1H OCEAN
202,-117.04,32.59,38.0,1295.0,198.0,777.0,261.0,2.9692,100010.0,NEAR OCEAN
203,-118.34,34.12,28.0,3207.0,511.0,1422.0,481.0,6.8106,496830.0,<1H OCEAN
204,-117.18,34.02,34.0,2258.0,546.0,1269.0,432.0,3.1488,95093.0,INLAND
205,-118.23,33.86,35.0,2087.0,584.0,1981.0,522.0,2.8415,151531.0,<1H OCEAN
206,-117.57,32.69,4.0,4634.0,766.0,1491.0,664.0,6.0434,291225.0,<1H OCEAN
207,-118.24,34.02,34.0,1268.0,285.0,919.0,312.0,2.8708,124576.0,<1H OCEAN
208,-118.31,33.93,36.0,1147.0,233.0,746.0,367.0,3.8684,269554.0,<1H OCEAN
209,-123.38,32.92,21.0,2276.0,521.0,1840.0,576.0,3.3118,149230.0,NEAR OCEAN
210,-118.33,33.97,36.0,1952.0,395.0,924.0,430.0,5.7792,275155.0,<1H OCEAN
211,-118.18,33.87,36.0,1480.0,191.0,717.0,284.0,3.3748,234801.0,<1H OCEAN
212,-122.14,37.91,32.0,1439.0,143.0,595.0,295.0,2.4329,111448.0,NEAR BAY
213,-121.91,37.96,51.0,1684.0,289.0,775.0,296.0,2.4704,142357.0,NEAR BAY
214,-120.21,34.35,24.0,3345.0,623.0,1626.0,557.0,3.3722,244180.0,NEAR OCEAN
215,-117.75,34.2,22.0,3948.0,884.0,1641.0,661.0,4.2101,217603.0,INLAND
216,-117.84,33.85,24.0,7363.0,1255.0,2885.0,1008.0,6.3571,235009.0,<1H OCEAN
217,-118.27,34.38,39.0,1183.0,199.0,631.0,277.0,2.7419,204665.0,<1H OCEAN
218,-119.64,37.07,32.0,1138.0,233.0,537.0,363.0,2.0064,81583.0,INLAND
219,-116.84,34.11,35.0,3088.0,600.0,1042.0,436.0,2.9726,86190.0,INLAND
220,-118.48,33.97,32.0,1443.0,109.0,662.0,251.0,9.1252,383530.0,<1H OCEAN
221,-118.28,34.04,36.0,2648.0,576.0,1227.0,442.0,4.9682,302593.0,<1H OCEAN
222,-117.38,33.91,33.0,1701.0,528.0,1580.0,593.0,1.5328,105161.0,<1H OCEAN
223,-121.51,35.14,20.0,3746.0,654.0,2132.0,605.0,5.0271,216041.0,<1H OCEAN
224,-117.76,33.6,15.0,2866.0,355.0,1462.0,462.0,6.4207,242025.0,<1H OCEAN
225,-118.43,33.9,23.0,6578.0,755.0,2713.0,840.0,8.5393,500001.0,<1H OCEAN
226,-122.17,37.78,27.0,5599.0,1042.0,2450.0,1232.0,3.32,224235.0,NEAR BAY
227,-121.7,38.04,21.0,1837.0,247.0,476.0,268.0,4.2128,124282.0,INLAND
228,-121.3,39.01,16.0,4892.0,793.0,1951.0,786.0,3.9769,121738.0,INLAND
229,-122.61,37.62,40.0,1361.0,158.0,598.0,225.0,3.1985,161299.0,NEAR OCEAN
230,-122.33,33.9,35.0,2048.0,721.0,1570.0,614.0,2.3019,229108.0,NEAR OCEAN
231,-117.26,34.41,18.0,2589.0,492.0,911.0,312.0,4.8929,150967.0,INLAND
232,-121.76,37.29,33.0,2565.0,599.0,1079.0,471.0,4.8729,311487.0,<1H OCEAN
233,-119.79,38.56,15.0,6103.0,930.0,2721.0,1026.0,2.0943,106533.0,INLAND
234,-122.28,37.73,36.0,2400.0,555.0,1050.0,508.0,4.7464,336428.0,NEAR BAY
235,-120.99,37.71,17.0,4413.0,778.0,1937.0,820.0,4.5679,178579.0,INLAND
236,-117.08,34.04,14.0,2555.0,392.0,1176.0,431.0,4.7237,177810.0,<1H OCEAN
237,-119.47,36.57,17.0,5123.0,985.0,1564.0,787.0,2.7944,78348.0,INLAND
238,-117.99,34.15,35.0,1656.0,347.0,1328.0,286.0,4.0989,203599.0,<1H OCEAN
239,-121.99,37.6,19.0,4396.0,1010.0,2029.0,801.0,3.3649,208351.0,<1H OCEAN
240,-122.33,37.93,33.0,2110.0,331.0,1173.0,357.0,5.6925,240996.0,INLAND
241,-123.2,32.78,13.0,2828.0,706.0,1614.0,664.0,3.0219,141091.0,NEAR OCEAN
242,-117.23,33.0,19.0,2235.0,579.0,1341.0,632.0,2.6326,180492.0,NEAR OCEAN
243,-121.52,38.23,27.0,3292.0,1049.0,2463.0,966.0,1.8772,116615.0,INLAND
244,-118.4,34.26,52.0,3456.0,734.0,1120.0,678.0,4.6374,500001.0,<1H OCEAN
245,-118.05,34.12,31.0,2150.0,499.0,902.0,432.0,6.4859,500001.0,<1H OCEAN
246,-117.82,33.94,35.0,1572.0,438.0,760.0,377.0,3.0339,320184.0,<1H OCEAN
247,-117.63,33.93,34.0,2089.0,294.0,973.0,194.0,5.2266,137571.0,INLAND
248,-117.91,34.11,33.0,2811.0,684.0,1943.0,579.0,3.9539,166459.0,<1H OCEAN
249,-118.21,33.92,33.0,2588.0,626.0,1647.0,457.0,4.4672,157153.0,<1H OCEAN
250,-118.25,33.92,36.0,3285.0,752.0,2147.0,747.0,2.7542,182163.0,<1H OCEAN
251,-118.28,34.05,43.0,1939.0,346.0,727.0,336.0,3.6942,364879.0,<1H OCEAN
252,-119.87,36.72,23.0,3242.0,571.0,1704.0,717.0,3.2285,104254.0,INLAND
253,-121.45,37.79,52.0,2127.0,226.0,493.0,314.0,3.9441,231926.0,NEAR BAY
254,-117.06,35.24,36.0,1597.0,290.0,446.0,242.0,2.3915,72504.0,INLAND
255,-118.22,33.67,29.0,3092.0,685.0,2735.0,677.0,2.3751,128888.0,<1H OCEAN
256,-117.79,33.89,33.0,1855.0,361.0,1127.0,357.0,4.9028,192037.0,<1H OCEAN
257,-122.68,38.86,17.0,3251.0,674.0,2128.0,788.0,2.9271,106564.0,<1H OCEAN
258,-122.19,38.03,52.0,1930.0,380.0,569.0,271.0,7.7628,493012.0,NEAR BAY
259,-121.52,38.22,33.0,2227.0,466.0,993.0,361.0,3.5603,104115.0,INLAND
260,-118.29,33.8,30.0,2351.0,481.0,1542.0,476.0,2.9469,176355.0,NEAR OCEAN
261,-118.35,34.01,38.0,1973.0,529.0,1088.0,392.0,3.486,185407.0,<1H OCEAN
262,-118.38,33.72,25.0,3107.0,945.0,2555.0,853.0,2.2617,191887.0,NEAR OCEAN
263,-118.34,33.78,36.0,2058.0,171.0,1134.0,310.0,2.4338,135796.0,NEAR OCEAN
264,-118.22,33.94,25.0,4271.0,870.0,2428.0,868.0,3.1496,179023.0,<1H OCEAN
265,-118.57,34.19,32.0,3229.0,665.0,1129.0,505.0,6.9931,498817.0,<1H OCEAN
266,-121.16,34.91,18.0,1827.0,303.0,893.0,375.0,4.1769,217355.0,<1H OCEAN
267,-119.67,36.9,18.0,1397.0,267.0,858.0,269.0,4.2758,178395.0,INLAND
268,-122.16,37.52,37.0,805.0,134.0,618.0,169.0,4.1963,195112.0,<1H OCEAN
269,-122.0,37.19,37.0,1369.0,225.0,689.0,366.0,5.9769,265788.0,NEAR OCEAN
270,-121.84,37.36,27.0,3353.0,652.0,1736.0,674.0,6.3222,306648.0,<1H OCEAN
271,-118.19,33.98,28.0,2708.0,788.0,2396.0,686.0,2.8107,175597.0,<1H OCEAN
272,-118.3,33.92,35.0,2149.0,537.0,1393.0,401.0,2.8737,137358.0,<1H OCEAN
