,index,product,category,sub_category,brand,sale_price,market_price,type,rating
22,451,"Toothpaste - Gum Care, Expert Protection","Eggs, Meat & Fish",Ready To Cook & Eat,Fresho Signature,34.58,10.0,Organic Vegetables,3.8
23,859,Banana - Red,"Eggs, Meat & Fish",Storage & Accessories,LetsShave,58.16,10.0,Steel Lunch Boxes,
24,911,Instaglow Oxygen Bleach,Snacks & Branded Foods,Masalas & Spices,Bobs Red Mill,59.51,39.3,Hair Oil & Serum,3.4
25,850,"Executive Lunch Box - Small, T Blue",Beauty & Hygiene,"Pasta, Soup & Noodles",Pampers ,52.72,238.94,"Marie, Health, Digestive",
26,339,Yippee Noodles - Magic Masala,"Kitchen, Garden & Pets",Snacks & Namkeen,Colour Me,122.26,10.0,Hair Oil & Serum,3.9
27,515,Skin Awakening Rinse,Beauty & Hygiene,Fragrances & Deos,Cafe Junyali,78.41,31.88,Gingelly Oil,2.5
28,857,Dhania - Dal,Beauty & Hygiene,Tea,Blue Tokai ,705.36,61.96,Women's Deodorants,3.7
29,743,Masala - Pav Bhaji,"Kitchen, Garden & Pets",Men's Grooming,Pigeon Baby,369.91,44.82,Hair Oil & Serum,3.9
30,504,Shikanji & Chaat Savoury Taste Makers,Gourmet & World Food,Hair Care,24 Mantra,231.04,78.41,Air Freshener,3.4
31,577,Tasty Ragi Chivda,"Foodgrains, Oil & Masala",Storage & Accessories,Akshayakalpa,176.21,105.52,"Flavoured, Soya Milk",4.0
32,607,Tahini,Snacks & Branded Foods,Hair Care,AGARO,94.52,57.64,Plates & Bowls,3.9
33,708,Energy Bar - Choco Crunch,Cleaning & Household,Fish & Seafood,Phalada Pure & Sure,53.26,122.27,Chutney Powder,3.9
34,500,Masala - Paneer,Cleaning & Household,Bath & Hand Wash,50ap,88.28,386.17,Heat & Eat Ready Meals,
35,482,Express Shine Sponge - Black,Beauty & Hygiene,"Snacks, Dry Fruits, Nuts",AGARO,308.75,10.0,Roasted Seeds & Nuts,4.5
36,682,Black Naturals Hair Colour Shade 1-Deep Black 20 ml + 20 gm,Gourmet & World Food,Storage & Accessories,Dabur Vatika,44.62,91.73,Hair Oil & Serum,3.6
37,937,Fruit Juice - Mango Delight,"Kitchen, Garden & Pets",Organic Staples,BB Home,234.78,295.35,Hair Oil & Serum,
38,486,Cheesy Corn Triangles,"Kitchen, Garden & Pets",Frozen Veggies & Snacks,Lindberg,130.16,10.0,Namkeen & Savoury Snacks,1.5
39,835,Pistachio,"Kitchen, Garden & Pets","Pasta, Soup & Noodles",Sunfeast,65.23,22.61,Face Care,3.9
40,931,Salt & Peeper Shaker Masala Dabbi With Window,Gourmet & World Food,Health & Medicine,Jensons,10.0,10.0,Containers Sets,3.9
41,771,Tahini,Gourmet & World Food,Masalas & Spices,bb Royal,10.0,10.0,Containers Sets,3.9
42,697,Nutrition Plus Health Supplement - Joint Support,"Kitchen, Garden & Pets",Masalas & Spices,Quick Dry,85.84,36.52,Hair Oil & Serum,3.9
43,577,OvenOrg Multi Millet Rusk,"Eggs, Meat & Fish",Bath & Hand Wash,Oriental Botanics,116.21,10.0,Exotic & Flavoured Tea,5.0
44,520,Organic Sona Masoori White Rice/Akki,Snacks & Branded Foods,All Purpose Cleaners,Hot Muggs,10.0,10.0,Bathing Bars & Soaps,
45,1000,School/Stationery Kit,"Kitchen, Garden & Pets",Oils & Vinegar,Ratan,99.63,279.74,Hair Oil & Serum,4.1
46,834,Gulabari Moisturising Cold Cream,Gourmet & World Food,Hair Care,SSS,195.96,104.98,Tools & Accessories,
47,1000,Sesame Oil - Cold Pressed,"Kitchen, Garden & Pets",Masalas & Spices,Sprite,137.97,54.6,Hair Oil & Serum,3.8
48,544,"N95 Washable Face Mask - Blue, Medium",Fruits & Vegetables,Hair Care,Scotch brite,10.0,149.51,Ayurveda,
49,792,Mustard/Sasive/Rai - Big,Cleaning & Household,Bath & Hand Wash,Good Home,890.59,10.0,Water & Fridge Bottles,4.0
50,371,Coriander Powder,Beauty & Hygiene,Cookware & Non Stick,Kennel kitchen ,166.72,112.81,Perfume,
51,761,Cabbage - Red,"Kitchen, Garden & Pets",Tea,BB Home,74.02,102.83,Hair Oil & Serum,
52,1000,Cookies-Choco Ripple Cookies,Cleaning & Household,Skin Care,Sri Sri Ayurveda ,39.25,10.0,Cereal & Granola Bars,3.9
53,319,Organic - Chana Masala,Beauty & Hygiene,"Snacks, Dry Fruits, Nuts",Switz,381.65,10.0,"Toor, Channa & Moong Dal",5.0
54,877,Happy Chef Pasta- Penne Rigate 500g +Sauce - Arrabiata 270g +Borges Olive Oil 1L,Cleaning & Household,Cooking & Baking Needs,As Chefs Cook,314.08,73.8,Gingelly Oil,4.0
55,837,"Tropical Fruit Pudding - Lychee, Mango, Strawberry Flavoured",Beauty & Hygiene,Hair Care,Sprig,38.53,501.67,Pastas & Spaghetti,
56,1000,Chia Mango Mint Jam,"Kitchen, Garden & Pets",Kitchen Accessories,BB Home,14.96,10.0,Hair Oil & Serum,3.9
57,868,Jalapeno Pasta Sauce 385 g + Sriracha Chilli Sauce 185 g + Hot Sauce 75 ml,"Foodgrains, Oil & Masala",Breakfast Cereals,Khadi Natural,10.0,10.0,Ayurveda,
58,909,"Organic Red Gram/Tur Dal - Split, Skinned",Cleaning & Household,Crockery & Cutlery,Fresho,10.0,10.0,Face Care,3.0
59,862,Premium Californian Roasted & Salted Pistachios - Value Pack,"Kitchen, Garden & Pets",Biscuits & Cookies,SINWUAS,10.0,10.0,Hair Oil & Serum,4.9
60,451,"Basmati Rice Mini Mogra, Broken/Tukda 5 Kg + Wheat Flour (Chakki Atta) 10 Kg","Bakery, Cakes & Dairy","Spreads, Sauces, Ketchup",Tata Tea,128.21,10.0,"Pure, Pomace Olive Oil",3.9
61,953,Quick Chai Masala,"Kitchen, Garden & Pets",Kitchen Accessories,Laopala Diva,34.15,47.41,Hair Oil & Serum,3.9
62,236,Cotton Swabs,"Foodgrains, Oil & Masala",Oral Care,Classic Essentials,10.0,10.0,Muffins & Cup Cakes,4.0
63,538,Battery Power Kids Toothbrush - Barbie,"Eggs, Meat & Fish",Hair Care,Jus Amazin,10.0,11.92,Urad & Other Dals,
64,314,Coriander Leaves 100 g + Garlic 250 g + Ginger 250 g + Chilli Green Long 250 g,Cleaning & Household,Coffee,Lakme,189.23,10.0,Sanitary Napkins,4.4
65,331,Supple Bounce Body Lotion,Fruits & Vegetables,Fragrances & Deos,Anjali,10.0,124.04,Other Edible Oils,
66,899,Masala - Mumbai Bhaji Pav,Snacks & Branded Foods,Chocolates & Biscuits,BB Home,10.0,10.0,Face Care,3.9
67,408,Olive Pomace Oil,Cleaning & Household,Hair Care,Colavita,96.75,10.0,Shampoo & Conditioner,
68,828,Active Baby Medium (6-11 kg) - 62 Diapers,Beverages,Chocolates & Candies,BHealthy,41.18,10.0,Bathing Bars & Soaps,4.0
69,796,Pork Classic Salami,Snacks & Branded Foods,Health & Medicine,FabBox,280.96,29.64,"Organic Edible Oil, Ghee",2.9
70,226,Muffin/Cup Cake Vanilla 200 g + Choco Chip 200 g (Pack of 4 each),"Kitchen, Garden & Pets",Crockery & Cutlery,Colour Me,15.84,26.67,Beans & Pulses,
71,449,Organic Carom Seeds/Ajwain/Om Kalu,Beauty & Hygiene,Masalas & Spices,Sprig,319.46,352.47,Butter & Cream,4.2
72,105,Pumpkin - Organically Grown,Gourmet & World Food,Health & Medicine,Bikaji,428.02,10.0,Glassware,4.0
73,368,"Nacho Chips - Cheese With Herbs, No Onion, No Garlic",Beauty & Hygiene,"Snacks, Dry Fruits, Nuts",Soft Touch,110.75,54.18,Bathing Bars & Soaps,4.0
74,346,Pickle - Prawn,Beauty & Hygiene,Snacks & Namkeen,DP,2497.57,10.0,Ayurveda,3.6
75,748,Organic - Green Peas/Ona Batani,"Kitchen, Garden & Pets",Cookware & Non Stick,Tasties,108.7,19.77,Hair Oil & Serum,1.5
76,962,Pani Puri Mix Paste,Cleaning & Household,Hair Care,The Baker's Dozen,34.05,681.73,"Baking, Cake Decorations",
77,568,Ayurvedic Karela Powder,Gourmet & World Food,"Sauces, Spreads & Dips",Good Home,10.0,10.0,Chocolates,4.1
78,940,Tomato Salsa Dip - Enjoy With Nacho Chips,"Kitchen, Garden & Pets",Hair Care,Clove,183.15,157.36,Disinfectant Spray & Cleaners,3.9
79,494,Glass Serving Mixing Bowl,Cleaning & Household,Chocolates & Biscuits,DP,10.0,10.0,Cotton & Ear Buds,3.9
80,518,Corporate Planner Diary With Premium PU Leather Cover With Card Holder,"Eggs, Meat & Fish",Ready To Cook & Eat,Godrej Protekt,156.71,10.0,Organic Masalas & Spices,4.0
81,546,"Loofah/Sponge Scrubber/Body - Pink, BH-064D PNK",Cleaning & Household,Dairy,Fresho,10.0,33.99,Ground Coffee,4.1
82,451,Cheese Spread - Asli Pepper,Baby Care,Organic Staples,Asian,10.0,10.0,Face Care,4.8
83,770,Snacks - Roasted Mixture Lime,Beauty & Hygiene,Bath & Hand Wash,Anjali,883.79,10.0,Gourmet Ice Cream,3.9
84,833,Immuniveda Golden Turmeric Milk Mix - Immunity Booster,Gourmet & World Food,Kitchen Accessories,Fresho Signature,10.0,10.0,Hair Oil & Serum,3.9
85,653,Pippali Fruit Powder - Supports Healthy Digestive & Immune System,Cleaning & Household,Steel Utensils,Typhoo,391.8,10.0,Juices,3.9
86,929,"Pomegranate - Single Serve, Peeled",Gourmet & World Food,Hair Care,Typhoo,23.92,73.93,Pet Meals & Treats,
87,163,Intimate Lightening Serum,Beauty & Hygiene,All Purpose Cleaners,bb Royal,10.0,10.0,Cut & Peeled Veggies,
88,1000,International Italian Mushroom Soup,Cleaning & Household,All Purpose Cleaners,Sri Sri Ayurveda ,147.3,10.0,Diapers,3.9
89,885,Cereal Flip Lid Container/Storage Jar - Assorted Colour,Beauty & Hygiene,Cooking & Baking Needs,Sapphire,528.71,110.41,Roasted Seeds & Nuts,4.3
90,232,Shikakai - Amla and Bhringraj,Snacks & Branded Foods,Frozen Veggies & Snacks,MAGGI ,244.69,24.35,Breakfast & Snack Mixes,5.0
91,852,"Face Mask 3-Layer Surgical - Disposable, Anti-Dust & Anti-Pollution, With Earloop",Snacks & Branded Foods,Baby Bath & Hygiene,B Vishal,708.93,57.26,"Flavoured, Soya Milk",4.0
92,912,Onion - Rings,"Kitchen, Garden & Pets",Fragrances & Deos,Dr.Batra'S,151.91,47.52,Hair Oil & Serum,4.0
93,1000,Brass Karpoor Arti - No.2,Cleaning & Household,Hair Care,Tealia,10.0,578.65,Fresh Fish,
94,614,Hand Wash Rose & Geranium - Anti Bacterial,Beauty & Hygiene,Men's Grooming,Sprite,149.1,394.51,"Beans, Brinjals & Okra",3.8
95,126,Organic Elicoidali Pasta,Beverages,"Pasta, Soup & Noodles",Cartini,644.88,81.23,"Baking, Cake Decorations",4.0
96,814,Fenugreek/Methi/Menthya,Beauty & Hygiene,Health & Medicine,Hm International,204.36,10.0,Chicken Sausages,4.0
97,909,"Adult Cat Food Pocket Tuna 7 kg + Wet Meal Tuna In Jelly, for Adult Cat 1.02 kg",Beverages,Tea,Maharishi Ayurveda ,230.42,279.9,Containers Sets,4.1
98,940,Icecream Mix- Chocolate,"Eggs, Meat & Fish",Cookware & Non Stick,Fendo,10.0,10.0,Toilet & Other Brushes,3.5
99,529,Green Tea Gentle Detox Set,Beauty & Hygiene,Oral Care,Bixa Botanical,204.88,154.92,Flours & Pre-Mixes,3.9
100,1,"Green Tea - Pure, Bio-Degradable","Foodgrains, Oil & Masala",Ready To Cook & Eat,Lotus Herbals,10.0,10.0,Face Care,4.0
101,635,Multigrain Energy Bar - Nuts n Seed,Gourmet & World Food,"Sauces, Spreads & Dips",Dove,552.97,165.01,Chicken Sausages,1.6
102,635,Sensitive Toothpaste - Fresh Mint,Baby Care,Oral Care,Jovees,250.09,10.0,Gourmet Bread,5.0
103,534,International Italian Mushroom Soup,Beauty & Hygiene,Indian Mithai,Bombay Shaving Company,33.35,10.0,"Caps, Balloons & Candles",3.4
104,557,Original Care Lip Balm For 24h Moisture With Shea Butter & Natural Oils,Gourmet & World Food,Bins & Bathroom Ware,Fackelmann,353.97,295.8,Talc,3.5
105,312,Nutrition Plus Health Supplement - Joint Support,"Kitchen, Garden & Pets",Steel Utensils,Lyra,10.0,43.21,Milk & Soya Drinks,
106,850,Cube Storage Glass Jar,Cleaning & Household,Hair Care,Milton - Spotzero,10.0,166.77,Organic Masalas & Spices,
107,258,"Steel Deep Dabba/Storage Container - No. 14, Plain",Beauty & Hygiene,Cooking & Baking Needs,Sri Sri Ayurveda ,217.48,148.92,Diapers,3.9
108,833,Organic Tofu - Soy Paneer,Beauty & Hygiene,Breakfast Cereals,Clorox,56.8,10.0,Water & Fridge Bottles,3.9
109,951,Touch 'N' Fresh - Wild Lavender,"Kitchen, Garden & Pets",Men's Grooming,Huggies,10.0,51.11,Hair Oil & Serum,3.9
110,767,Bounce Biscuits - Orange Creme,Gourmet & World Food,Appliances & Electricals,Sakurafresh,10.0,10.0,Water & Fridge Bottles,2.3
111,275,Chandan Kesar Haldi Face Pack,"Kitchen, Garden & Pets",Health & Medicine,Dr Rhazes,46.24,18.78,Umbrella,
112,659,Sunlite Spray,Beauty & Hygiene,Fresh Fruits,Starbucks,549.61,304.3,Dishwash Bars & Powders,4.6
113,605,Opalware Ivory Multiutility Bowl Set - Autumn Shadow,"Kitchen, Garden & Pets",Dairy & Cheese,Fresho,10.0,10.0,Glassware,1.0
114,764,Manuka Honey Multifloral,Cleaning & Household,Ready To Cook & Eat,Nutrinorm,405.01,80.6,Disinfectant Spray & Cleaners,4.1
115,947,Coffee Energizing Face Scrub,Gourmet & World Food,Hair Care,Skin Cottage ,10.0,16.88,Gourmet Bread,
116,187,Zucchini - Green,Snacks & Branded Foods,Skin Care,Natures Essence,69.76,10.0,Kids Cereal,3.9
117,125,Luna Water/Juice/Whisky Tumbler,Beauty & Hygiene,Kitchen Accessories,Koka,132.58,648.47,Ayurveda,3.6
118,776,"Clothes Storage Laundry Bag - Text Printed, Blue, BB-549",Beauty & Hygiene,"Spreads, Sauces, Ketchup",Cello,127.02,10.0,Glassware,4.2
119,745,Bathing Soap - Sandal & Turmeric,Beverages,Hair Care,Schwarzkopf Professional,10.0,10.0,Shampoo & Conditioner,
120,939,Chilli Powder/Menasina Pudi,Beauty & Hygiene,"Snacks, Dry Fruits, Nuts",Kaya Clinic,168.72,134.03,Hair Oil & Serum,3.9
121,631,Imperial Desert Set - Aqua Leaves,"Kitchen, Garden & Pets",Pickles & Chutney,Spice Story,10.0,10.0,Hair Oil & Serum,3.9
122,905,Aloe Vera Juice - Purifies Blood & Boosts Immunity,Beauty & Hygiene,"Cookies, Rusk & Khari",Vauva,10.0,165.15,Air Freshener,
123,977,"Diabetic Care - Apple Cider Vinegar Blended With Bermuda Grass, Guava Leaf Juice & Honey","Kitchen, Garden & Pets",Tea,Floroma,10.0,10.0,Hair Oil & Serum,4.8
124,163,Sour Cream & Onion,"Kitchen, Garden & Pets","Sauces, Spreads & Dips",Happy Jars,10.0,10.0,Containers Sets,3.9
125,579,Organic - Green Peas/Ona Batani,Cleaning & Household,All Purpose Cleaners,Olay,35.45,102.34,"Caps, Balloons & Candles",3.8
126,977,Cabbage - Red,"Bakery, Cakes & Dairy",Health & Medicine,Wild Ideas,10.0,10.0,Hair Oil & Serum,3.7
127,883,"Garnet LED White Bulb - 14 Watt, Cool Day, B22",Cleaning & Household,Hair Care,Iveo ,10.0,96.54,"Olive, Jalapeno, Gherkin",3.9
128,953,Silicone Feeding Nipple/Teat Regular Neck - Size XL,Beauty & Hygiene,Hair Care,Cambay Tiger,266.97,81.64,Organic Vegetables,
129,746,Brightening Booster Orange Shower Gel,Cleaning & Household,Cereals & Breakfast,Man Arden,10.0,59.68,"Flavoured, Soya Milk",
130,907,Lemon & Tea Tree Oil Soap,Beauty & Hygiene,Health & Medicine,Schwarzkopf Professional,128.52,81.01,"Toor, Channa & Moong Dal",3.7
131,69,SPF 15 Sunscreen Lotion,Gourmet & World Food,Hair Care,NUTRASHIL,150.08,10.0,Bathing Accessories,
132,783,"Bathroom Cleaner - Liquid, Hand Made",Snacks & Branded Foods,Eggs,Grandma Singletons,549.56,146.43,Cooking Pastes,3.6
133,869,Avida 3-in-1 Semi Economy Pouch -  FG01248,Beauty & Hygiene,Organic Staples,Dylon ,118.61,10.0,Ayurveda,3.9
134,848,Namkeen - Madras Mixture,Snacks & Branded Foods,Cooking & Baking Needs,Knorr,153.93,10.0,Talc,
135,979,"Puppy Dog Treat - Chicken & Liver Chunks, (Rs 25 Off ) Value Saver Pack",Beauty & Hygiene,Masalas & Spices,Nirvana,81.39,10.0,Hand Wash & Sanitizers,4.0
136,81,Non Scratch Sponge,Beauty & Hygiene,Oils & Vinegar,Closeup,497.6,10.0,Cabbage & Cauliflower,3.3
137,612,Scrubbing Broom Brush - Outdoor,Beverages,Kitchen Accessories,United,15.69,43.87,Pressure Cookers,3.2
138,481,Lollygum,Beverages,Cooking & Baking Needs,Red Hunt,53.38,117.12,Frozen Mutton,
139,397,"Basting Brush Kitchen Oil Cooking Tool - Silicon Plastic, Pink/Peach Assorted, BB1166","Kitchen, Garden & Pets",Hair Care,Garnier,336.69,10.0,Baby Health,
140,1000,Fresh Catch Fish Fingers,Gourmet & World Food,Skin Care,Fresho,182.53,10.0,Hair Oil & Serum,
141,893,"Confeito Rainbow Vermicelli, Sprinkles",Cleaning & Household,"Sauces, Spreads & Dips",Doms,160.49,10.0,Vacuum Flask,4.0
142,960,Dairy Milk Black Forest - Imported,Snacks & Branded Foods,Dairy,Omega,23.41,10.0,Face Care,
143,73,Peach Shine Lip Care,Beauty & Hygiene,Bath & Hand Wash,Natures Essence,268.84,25.63,Toilet Cleaners,
144,816,SPF 15 Sunscreen Lotion,Baby Care,Health & Medicine,TGL Co.,10.0,65.68,"Hummus, Cheese, Salsa Dip",
145,596,Baby Corn - Sweet & Sour,"Bakery, Cakes & Dairy",Eggs,Toyo Kombucha,386.59,15.83,Kitchen Tools & Other Accessories,4.8
146,458,Caramel Popcorn - Himalayan Salt,Beauty & Hygiene,"Pasta, Soup & Noodles",Fresho,531.55,10.0,Herbs & Seasoning,4.0
147,260,Expanding Folder,Gourmet & World Food,All Purpose Cleaners,Craftel,278.42,10.0,Bibs & Napkins,4.0
148,894,Storage/Lunch Steel Container with PP Lid - Red,"Kitchen, Garden & Pets",Pet Food & Accessories,Figaro,236.04,10.0,Chocolates,3.9
149,767,Breakfast Mix - Finger Millet Ragi Idli,Beauty & Hygiene,Masalas & Spices,Brylcreem,122.59,10.0,Bath Salts & Oils,4.2
150,637,Green Tea Gentle Detox Set,"Kitchen, Garden & Pets",Masalas & Spices,Amul,90.61,57.34,Other Pooja Needs,4.9
151,730,Edam Ball Cheese - Diced,Gourmet & World Food,"Cookies, Rusk & Khari",Fresho,215.45,44.1,Face Care,3.7
152,940,Ivory Glass Bottle - Orange & Yellow Floral,"Kitchen, Garden & Pets",Skin Care,Lomani,142.45,10.0,Hair Oil & Serum,3.9
153,668,Spices - Whole White Pepper,"Kitchen, Garden & Pets",Hair Care,Oxy,146.37,170.68,Bathing Bars & Soaps,
154,876,Peristaltic Nipple - 'S' Hole,"Eggs, Meat & Fish",Skin Care,Betty Crocker,286.34,10.0,Non Veg Pickle,
155,744,Alphabytes,Gourmet & World Food,Biscuits & Cookies,Prozo Plus,20.67,34.11,Kids (5+Yrs),
156,951,Bombay Street Food Spice Blend,Gourmet & World Food,"Mops, Brushes & Scrubs",Teamonk,74.45,186.12,Chutney Powder,4.1
157,263,Diamond Skin Brightening Kit - Consumer Pack,Gourmet & World Food,Hair Care,BB Home,101.14,191.85,Gourmet Ice Cream,
158,970,"Brinjal - Varikatri, Organically Grown","Foodgrains, Oil & Masala",Baby Bath & Hygiene,Paper Boat,86.49,10.0,Face Care,4.0
159,417,"Toothpaste - Whitening, Cavity Protection, 150 G",Beauty & Hygiene,"Snacks, Dry Fruits, Nuts",Anmara,77.72,10.0,Blended Masalas,3.9
160,625,"Organic Pure Sweetener Blend - 1:4 Sugar Replacement Powder, Unbleached","Eggs, Meat & Fish",Ready To Cook & Eat,Jeva,134.31,87.44,Lighters,3.9
161,152,Topp Up Milk - Elaichi,Gourmet & World Food,Chocolates & Candies,Happy Jars,10.0,10.0,"Strainer, Ladle, Spatula",3.6
162,239,"Water Saving Aerator, Switch",Gourmet & World Food,Steel Utensils,BB Home,93.65,20.81,Infant Formula,2.7
163,776,Red Pasta Sauce,Gourmet & World Food,Storage & Accessories,Cello,10.0,84.63,Toilet & Other Brushes,3.9
164,898,Sweet Corn Kernels - Chipotle,Fruits & Vegetables,Fresh Vegetables,Casasunco,36.34,93.52,"Agarbatti, Incense Sticks",4.0
165,674,"Klick Lead - 10HB, 10 Leads","Foodgrains, Oil & Masala",Masalas & Spices,York,105.93,10.0,Dust Cloth & Wipes,4.0
166,713,Olive Oil - Pomace,"Foodgrains, Oil & Masala",Baby Bath & Hygiene,Saffola,10.0,23.47,Lamp & Lamp Oil,4.4
167,998,Nutri-licious Masala Veg Atta Noodles - Pouch,Beauty & Hygiene,Health & Medicine,Weiman,113.56,10.0,Infant Formula,3.9
168,420,"Sanitary Pads - XL Plus Wings, Ultra",Beauty & Hygiene,Kitchen Accessories,Health Sutra,358.09,88.05,Pet Collars & Leashes,4.0
169,675,Manuka Honey Multifloral,"Kitchen, Garden & Pets",Hair Care,Murginns,10.0,10.0,Namkeen & Savoury Snacks,
170,170,"Oregano - Organic, USDA Certified",Beauty & Hygiene,Bath & Hand Wash,Sri Sri Tattva,61.66,88.99,Pet Meals & Treats,4.1
171,552,Organic - Whole Wheat Ajwain Jaggery Teething Sticks,Gourmet & World Food,"Sauces, Spreads & Dips",True Elements,10.0,10.0,"Flavoured, Soya Milk",
172,483,Shot Body Spray - Royal Jade,Beauty & Hygiene,"Sauces, Spreads & Dips",Maxkleen,258.31,10.0,Exotic Sugar & Salt,1.7
173,606,Thyme,Snacks & Branded Foods,Eggs,Townbus,36.03,22.95,Men's Deodorants,3.8
174,457,Premium Eau De Toilette,Cleaning & Household,Ready To Cook & Eat,Pekers,10.0,10.0,Face Care,3.6
175,826,Hard Anodised Ezee-Pour Saucepan With Lid - L88,Gourmet & World Food,Hair Care,Joyo Steel,10.0,10.0,Gardening Tools,1.0
176,938,"Glass Bottle With Removable Fabric Cover - Grey, BB1317","Kitchen, Garden & Pets",Baby Food & Formula,Organic Tattva,10.0,10.0,Hair Oil & Serum,3.6
177,483,Instant Popcorn - Butter Delite,Snacks & Branded Foods,Crockery & Cutlery,Wc Net,36.91,197.71,Cut & Peeled Veggies,3.9
178,418,"Adult Cat Food Pocket Tuna 7 kg + Wet Meal Tuna In Jelly, for Adult Cat 1.02 kg",Beauty & Hygiene,Organic Staples,Timios,147.8,294.47,Soothers & Teethers,2.7
179,669,Disinfectant Surface Sanitizer,Gourmet & World Food,"Sauces, Spreads & Dips",Tata Sampann,71.43,339.17,"Mops, Wipers",3.9
180,456,"Garnet LED White Bulb - 14 Watt, Cool Day, B22",Beauty & Hygiene,Kitchen Accessories,Yardley London,469.86,10.0,Cabbage & Cauliflower,4.2
181,393,Soya Milk - Vanilla,Beauty & Hygiene,All Purpose Cleaners,Complan,127.61,34.63,Blended Masalas,3.9
182,468,Chicken Jalapeno Cheese Nuggets,Gourmet & World Food,Dairy,Aaha Oho,87.0,136.58,Ayurveda,4.8
183,1000,Garlic Oil - Vegetarian Capsule 500 mg,"Eggs, Meat & Fish",Snacks & Namkeen,Kerala Ayurveda,75.16,24.39,Flours & Pre-Mixes,1.8
184,478,"Silver Needles Tulsi White Tea Bags - Rich In Antioxidants, Pure Tea Buds","Kitchen, Garden & Pets",Skin Care,ITC Master Chef,121.74,77.49,Granola & Cereal Bars,2.2
185,243,Asafoetida Powder,Cleaning & Household,Skin Care,BB Home,10.0,10.0,Face Care,1.0
186,737,Jack Fruit Chips,Gourmet & World Food,Cooking & Baking Needs,Mambalam Iyers,10.0,10.0,Chicken Sausages,4.0
187,522,"Table Ring - Trivet Round, Dia-13 cm",Snacks & Branded Foods,Gardening,Tata Tea,247.38,267.63,CFL & Led Bulbs,3.9
188,987,Organic Brown Sugar/Sakkare,Beauty & Hygiene,Skin Care,Lotus Herbals,74.51,10.0,Glassware,4.0
189,1000,Peach Syrup,"Eggs, Meat & Fish",Men's Grooming,Happy Hens Farms,32.34,87.38,Colours & Crayons,3.9
